TimesH,Frame,NoMissing,13,13,49,49,54,54,57,57,63,63,69,69,70,70,73,73,77,77,165,165,185,185,196,196,211,211,213,213,219,219,230,230,232,232,243,243,246,246,249,249,257,257,262,262,265,265,270,270,272,272,279,279,286,286,288,288,290,290,298,298,301,301,306,306,307,307,310,310,312,312,314,314,317,317,328,328,330,330,332,332,336,336,343,343,411,411,527,527,528,528,546,546,588,588,592,592,603,603,616,616,629,629,642,642,644,644,742,742,969,969,972,972,978,978,1091,1091,1112,1112,1428,1428,1448,1448,1534,1534,1542,1542,1576,1576,1593,1593,1604,1604,1760,1760,1814,1814,1860,1860,1946,1946,2082,2082,2086,2086,2169,2169,2187,2187,2294,2294,2372,2372,2413,2413,2479,2479,2611,2611,2665,2665,2704,2704,2778,2778,2982,2982
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
358.75,1435.0,,91.26899999999999,188.388,358.0,2.0,112.01299999999999,174.59900000000002,280.293,175.046,105.649,178.81099999999998,70.455,180.47099999999998,81.915,180.293,273.784,180.56400000000002,304.57599999999996,180.475,248.824,88.07,88.70200000000001,105.275,201.011,111.73200000000001,78.41,123.11,155.362,123.774,143.266,127.37799999999999,267.508,118.41799999999999,103.065,119.91,112.531,137.04,73.945,138.761,296.952,129.232,262.98400000000004,129.903,321.301,144.56,215.831,146.077,265.617,147.834,50.04,148.94899999999998,258.21,139.27200000000002,244.217,143.18,88.965,143.412,115.07,145.281,88.34100000000001,162.844,51.523,164.762,230.875,165.347,258.34,165.197,65.47399999999999,167.675,264.88,167.53099999999998,99.59200000000001,168.48,316.724,168.96,276.971,150.65,302.268,153.159,230.697,153.69799999999998,259.32,155.273,120.20200000000001,158.10299999999998,117.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0,1436.0,,91.241,188.372,358.0,2.0,112.025,174.577,280.295,175.018,105.677,178.805,70.398,180.35299999999998,81.898,180.253,273.786,180.554,304.745,180.563,248.80599999999998,88.038,88.62200000000001,105.27,201.015,111.726,78.521,123.016,155.412,123.726,143.292,127.39399999999999,267.476,118.415,103.042,119.895,112.50299999999999,136.97799999999998,73.925,138.655,296.936,129.236,263.047,129.783,321.21299999999997,144.555,215.856,146.059,265.649,147.872,50.001999999999995,148.901,258.198,139.269,244.237,143.483,88.94,143.374,115.052,145.246,88.292,162.795,51.522,164.74599999999998,230.893,165.27599999999998,258.384,165.19299999999998,65.498,167.615,264.894,167.502,99.46,168.21900000000002,316.747,168.942,276.98,150.628,302.262,153.154,230.71400000000003,153.715,259.322,155.234,120.226,158.092,116.37,120.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.25,1437.0,,91.25,188.358,358.0,2.0,112.15700000000001,174.458,280.29900000000004,175.002,105.706,178.763,70.36,180.261,81.941,180.229,273.793,180.518,304.778,180.52700000000002,248.774,88.02799999999999,88.62799999999999,105.25200000000001,201.011,111.66799999999999,,,155.415,123.796,143.278,127.389,267.485,118.40100000000001,103.015,119.818,112.47200000000001,136.889,73.91,138.625,296.937,129.226,262.906,129.83,321.26099999999997,144.53799999999998,215.856,146.028,265.715,147.893,50.025,148.916,258.182,139.251,244.22799999999998,143.494,88.936,143.335,115.05799999999999,145.27200000000002,88.279,162.689,51.511,164.72799999999998,230.93,165.304,258.41,165.18200000000002,65.5,167.601,264.865,167.47299999999998,99.43799999999999,168.176,316.763,168.91400000000002,276.988,150.569,302.256,153.156,230.725,153.731,259.309,155.204,120.17,158.124,116.37299999999999,120.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.5,1438.0,,91.264,188.359,358.0,2.0,112.103,174.37599999999998,280.30400000000003,174.98,105.68299999999999,178.699,70.374,180.218,81.956,180.19099999999997,273.781,180.5,304.676,180.493,248.732,88.066,88.662,105.25399999999999,201.005,111.594,,,155.24,123.93,143.287,127.376,267.447,118.363,102.986,119.76700000000001,112.38799999999999,136.814,73.874,138.622,296.938,129.225,263.038,129.722,321.279,144.507,215.893,146.108,265.613,147.876,49.928999999999995,148.859,258.241,139.259,244.043,143.701,88.92200000000001,143.305,115.016,145.285,88.281,162.65,51.501000000000005,164.68400000000003,230.88,165.28799999999998,258.401,165.122,65.499,167.555,264.841,167.449,99.419,168.139,316.757,168.90200000000002,277.01,150.537,302.244,153.145,230.731,153.735,259.28,155.151,120.15299999999999,158.111,116.40299999999999,120.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.75,1439.0,,91.256,188.333,358.0,2.0,113.961,173.403,280.302,174.953,105.65899999999999,178.65599999999998,70.355,180.158,82.009,180.123,273.777,180.486,304.682,180.457,248.708,87.986,88.618,105.259,200.998,111.509,,,155.266,123.84899999999999,143.303,127.39200000000001,267.402,118.279,102.954,119.751,112.29799999999999,136.75,73.868,138.62,296.949,129.19799999999998,263.121,129.66,321.245,144.487,215.88,146.112,265.436,147.674,49.85,148.776,258.282,139.264,243.872,143.856,88.88600000000001,143.257,115.00299999999999,145.264,88.223,162.585,51.52,164.643,230.86900000000003,165.18900000000002,258.415,165.075,65.497,167.505,264.803,167.415,99.411,168.12599999999998,316.757,168.885,277.03,150.47899999999998,302.24,153.135,230.72299999999998,153.692,259.291,155.121,120.118,158.02100000000002,116.34299999999999,120.20700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.0,1440.0,,91.28299999999999,188.31400000000002,358.0,2.0,112.48,174.24599999999998,280.3,174.933,105.634,178.622,70.334,180.111,82.024,180.125,273.77099999999996,180.43099999999998,304.698,180.40900000000002,248.69,87.87100000000001,88.613,105.238,200.97799999999998,111.412,,,155.183,123.919,143.352,127.37,267.39799999999997,118.17399999999999,102.91799999999999,119.691,112.26700000000001,136.659,73.822,138.52200000000002,296.939,129.18200000000002,263.142,129.629,321.369,144.536,215.863,146.10299999999998,265.39799999999997,147.612,49.803000000000004,148.73,258.282,139.24,243.77900000000002,143.83100000000002,88.84100000000001,143.22899999999998,114.979,145.233,88.20299999999999,162.534,51.482,164.543,230.915,165.165,258.37,165.03799999999998,65.5,167.495,264.798,167.405,99.395,168.06900000000002,316.76599999999996,168.872,277.033,150.475,302.235,153.12,230.68200000000002,153.63,259.265,155.09799999999998,120.074,158.045,116.31299999999999,120.07600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.25,1441.0,,91.319,188.30200000000002,358.0,2.0,112.38600000000001,174.273,280.33799999999997,174.924,105.67299999999999,178.53099999999998,70.361,180.085,82.06700000000001,180.079,273.778,180.407,304.694,180.315,248.65900000000002,87.807,88.56200000000001,105.25399999999999,200.997,111.346,,,155.184,123.884,143.37,127.36399999999999,267.369,118.088,102.887,119.624,112.259,136.602,73.817,138.47899999999998,296.95599999999996,129.183,263.291,129.545,321.35,144.55,215.82,146.017,265.334,147.466,49.651,148.602,258.348,139.249,243.762,143.938,88.806,143.19799999999998,114.95700000000001,145.209,88.23899999999999,162.454,51.431999999999995,164.50900000000001,230.96,165.13299999999998,258.377,164.997,65.50399999999999,167.47799999999998,264.83299999999997,167.394,99.39,168.02599999999998,316.769,168.863,277.03,150.467,302.22,153.118,230.688,153.543,259.253,155.069,119.939,158.062,116.36,120.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.5,1442.0,,91.26100000000001,188.273,358.0,2.0,112.26799999999999,174.328,280.357,174.903,105.646,178.558,70.32,179.99099999999999,82.09,179.99900000000002,273.779,180.40099999999998,304.659,180.252,248.65099999999998,87.824,88.56700000000001,105.241,201.0,111.27600000000001,,,155.014,123.936,143.379,127.37,267.38,117.976,102.875,119.52799999999999,112.20200000000001,136.558,73.795,138.42,296.959,129.155,263.225,129.555,321.361,144.512,215.787,146.063,265.309,147.438,49.59,148.506,258.345,139.246,243.62400000000002,144.02100000000002,88.79,143.144,114.919,145.185,88.204,162.32299999999998,51.348,164.483,230.891,165.115,258.38599999999997,164.96400000000003,65.47399999999999,167.399,264.861,167.36900000000003,99.375,167.93900000000002,316.769,168.851,277.024,150.439,302.241,153.125,230.669,153.475,259.248,155.04399999999998,119.98299999999999,158.00799999999998,116.376,120.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.75,1443.0,,91.25200000000001,188.25400000000002,358.0,2.0,112.149,174.283,280.375,174.87599999999998,105.51,178.46099999999998,70.3,179.9,82.09100000000001,179.92700000000002,273.785,180.36,304.539,180.235,248.66099999999997,87.729,88.583,105.208,200.95,111.206,,,154.813,124.169,143.387,127.353,267.37,117.911,102.83,119.439,112.113,136.476,73.822,138.404,296.964,129.149,263.176,129.53,321.297,144.49,215.808,145.99,265.26599999999996,147.391,49.48,148.262,258.38,139.225,243.59900000000002,144.093,88.773,143.118,114.915,145.142,88.208,162.245,51.306999999999995,164.421,230.921,165.12,258.366,164.92,65.432,167.31599999999997,264.882,167.34400000000002,99.363,167.91299999999998,316.76599999999996,168.863,277.034,150.414,302.258,153.131,230.602,153.424,259.25,155.00799999999998,119.876,158.003,116.426,120.206,103.229,129.139,62.481,130.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.0,1444.0,,91.197,188.229,358.0,2.0,112.09700000000001,174.232,280.397,174.87,105.471,178.43200000000002,70.329,179.783,82.07600000000001,179.875,273.781,180.34099999999998,304.589,180.21400000000003,248.636,87.72,88.564,105.17299999999999,200.94099999999997,111.169,,,154.762,124.15299999999999,143.391,127.329,267.403,117.94200000000001,102.76899999999999,119.31700000000001,112.037,136.40200000000002,73.786,138.281,296.953,129.136,263.137,129.528,321.284,144.47,215.778,145.894,265.216,147.338,49.582,148.248,258.4,139.209,243.493,144.063,88.757,143.077,114.85799999999999,145.07399999999998,88.169,162.164,51.284,164.38099999999997,230.916,165.075,258.349,164.86900000000003,65.44800000000001,167.296,264.85,167.308,99.36,167.84,316.774,168.842,277.026,150.423,302.263,153.132,230.565,153.342,259.257,154.985,119.889,157.984,116.486,120.085,103.00299999999999,128.454,62.093,129.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.25,1445.0,,91.235,188.22400000000002,358.0,2.0,112.105,174.137,280.37,174.84400000000002,105.62799999999999,178.533,70.37100000000001,179.695,82.03,179.736,273.77299999999997,180.294,304.58,180.16299999999998,248.622,87.669,88.635,105.116,200.915,111.09200000000001,76.675,118.45,154.822,124.00200000000001,143.378,127.35,267.39,117.791,102.78399999999999,118.96,111.98200000000001,136.34,73.747,138.269,296.975,129.089,263.224,129.414,321.443,144.535,215.74900000000002,145.86700000000002,265.248,147.32399999999998,49.489,148.202,258.426,139.16899999999998,243.338,144.209,88.71600000000001,143.059,114.84899999999999,145.037,88.09200000000001,162.036,51.281000000000006,164.34900000000002,230.908,165.046,258.358,164.828,65.357,167.166,264.866,167.293,99.35600000000001,167.793,316.77099999999996,168.83700000000002,277.024,150.377,302.258,153.123,230.53400000000002,153.281,259.23,154.94799999999998,119.911,157.94,116.485,119.975,102.925,128.263,61.893,129.44899999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.5,1446.0,,91.279,188.209,358.0,2.0,112.225,174.043,280.343,174.80200000000002,105.65899999999999,178.46599999999998,70.464,179.585,82.03200000000001,179.71900000000002,273.775,180.265,304.548,180.145,248.632,87.693,88.55,105.071,200.9,111.01299999999999,76.37100000000001,118.476,154.87,123.95200000000001,143.378,127.354,267.426,117.655,102.77600000000001,118.58,111.984,136.279,73.743,138.244,296.992,129.031,263.207,129.347,321.493,144.548,215.735,145.866,265.218,147.264,49.38399999999999,148.097,258.428,139.14700000000002,243.252,144.442,88.70200000000001,143.003,114.805,145.003,88.09,161.96200000000002,51.251000000000005,164.312,230.87599999999998,165.013,258.387,164.80599999999998,65.345,167.138,264.881,167.263,99.36,167.735,316.765,168.82,277.03,150.373,302.25,153.116,230.528,153.14,259.221,154.931,119.911,157.96200000000002,116.521,119.883,102.816,127.885,61.776,129.366,105.715,139.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.75,1447.0,,91.255,188.205,358.0,2.0,112.18700000000001,173.92,280.382,174.793,105.65700000000001,178.442,70.343,179.49599999999998,82.059,179.66,273.777,180.229,304.519,180.079,248.612,87.691,88.531,105.089,200.899,110.954,76.17699999999999,118.64200000000001,154.99,123.72200000000001,143.35399999999998,127.351,267.439,117.565,102.756,118.43,111.999,136.203,73.666,138.23,296.98,129.0,263.241,129.355,321.535,144.619,215.655,145.816,265.2,147.215,49.336000000000006,148.032,258.415,139.127,243.266,144.41299999999998,88.675,142.95600000000002,114.76799999999999,144.977,88.044,161.839,51.218,164.28799999999998,230.87599999999998,164.977,258.382,164.743,65.285,167.102,264.871,167.22799999999998,99.346,167.632,316.77099999999996,168.798,277.038,150.326,302.244,153.116,230.537,153.009,259.207,154.912,119.927,157.91299999999998,116.56,119.588,102.734,127.52600000000001,61.772,129.382,105.777,139.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.0,1448.0,,91.241,188.202,358.0,2.0,113.083,173.232,280.42,174.771,105.62299999999999,178.408,70.277,179.368,82.066,179.558,273.785,180.21200000000002,304.548,180.03,248.63299999999998,87.691,88.50399999999999,105.052,200.889,110.889,76.108,118.395,154.911,123.854,143.346,127.34200000000001,267.41200000000003,117.515,102.75299999999999,118.21600000000001,111.95700000000001,136.127,73.608,138.171,296.97700000000003,128.985,263.223,129.32299999999998,321.524,144.621,215.65200000000002,145.719,265.217,147.186,49.257,147.908,258.464,139.114,243.233,144.501,88.664,142.936,114.794,144.984,87.993,161.683,51.21,164.238,230.843,164.987,258.397,164.66400000000002,65.235,167.063,264.86,167.21,99.329,167.567,316.783,168.77200000000002,277.059,150.276,302.231,153.112,230.41299999999998,152.957,259.212,154.903,119.912,157.975,116.353,119.51700000000001,102.699,127.31,61.625,129.188,105.84200000000001,139.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.25,1449.0,,91.24700000000001,188.199,358.0,2.0,113.331,172.979,280.47900000000004,174.774,105.60600000000001,178.30900000000003,70.313,179.294,82.045,179.475,273.782,180.169,304.559,180.015,248.641,87.654,88.491,104.964,200.899,110.84899999999999,75.942,118.24700000000001,154.71200000000002,124.086,143.339,127.366,267.36,117.43700000000001,102.708,118.148,111.934,136.086,73.553,138.105,297.004,128.958,263.237,129.243,321.52099999999996,144.53799999999998,215.672,145.70600000000002,265.216,147.132,49.148,147.81,258.637,139.17,243.22299999999998,144.45600000000002,88.63600000000001,142.917,114.775,144.89,87.943,161.518,51.185,164.188,230.8,164.93200000000002,258.384,164.59900000000002,65.219,166.99599999999998,264.822,167.19799999999998,99.26100000000001,167.33700000000002,316.777,168.74099999999999,277.05,150.261,302.23900000000003,153.10299999999998,230.4,152.939,259.189,154.865,119.844,158.07399999999998,116.289,119.398,102.632,127.135,61.667,129.188,105.78299999999999,139.00799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.5,1450.0,,91.242,188.185,358.0,2.0,113.384,172.875,280.407,174.72799999999998,105.62100000000001,178.218,70.305,179.218,82.022,179.451,273.798,180.102,304.534,180.019,248.62599999999998,87.679,88.39200000000001,104.913,200.895,110.774,75.76899999999999,118.12799999999999,154.821,124.01299999999999,143.336,127.354,267.36400000000003,117.286,102.62700000000001,118.16,111.934,136.072,73.587,138.015,297.04200000000003,128.93200000000002,263.251,129.14,321.493,144.554,215.67700000000002,145.644,265.20099999999996,147.088,49.185,147.91299999999998,258.536,139.09799999999998,243.128,144.546,88.632,142.884,114.76,144.828,87.867,161.407,51.191,164.16,230.847,164.993,258.394,164.533,65.185,166.93,264.81,167.148,99.272,167.24599999999998,316.782,168.704,277.04200000000003,150.222,302.241,153.091,230.40599999999998,152.89700000000002,259.164,154.85,119.906,158.033,116.309,119.348,102.557,127.111,61.7,129.225,105.744,138.97899999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.75,1451.0,,91.229,188.167,358.0,2.0,113.67,172.487,280.418,174.678,105.647,178.139,70.312,179.088,82.022,179.467,273.8,180.06599999999997,304.553,179.982,248.583,87.565,88.421,104.85600000000001,200.878,110.67399999999999,75.32,117.70299999999999,154.977,123.73700000000001,143.352,127.337,267.317,117.236,102.57799999999999,118.11200000000001,111.917,135.937,73.602,137.929,297.055,128.924,263.318,129.036,321.56,144.549,215.707,145.662,265.242,147.11700000000002,49.118,147.751,258.55,139.067,243.07,144.428,88.624,142.871,114.704,144.77100000000002,87.874,161.342,51.168,164.106,230.86,165.00599999999997,258.42,164.50099999999998,65.158,166.891,264.819,167.13299999999998,99.275,167.188,316.798,168.687,277.041,150.222,302.241,153.09,230.485,152.799,259.175,154.842,119.984,157.938,116.195,119.28399999999999,102.51799999999999,126.954,61.643,129.053,105.823,138.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.0,1452.0,,91.27,188.139,358.0,2.0,113.34,172.71099999999998,280.402,174.649,105.56200000000001,178.074,70.305,179.049,82.01100000000001,179.412,273.808,180.049,304.584,179.86599999999999,248.55599999999998,87.514,88.354,104.78200000000001,200.863,110.588,75.66,118.117,155.082,123.427,143.359,127.34,267.27,117.19,102.573,118.03399999999999,111.90100000000001,135.877,73.624,137.964,297.069,128.922,263.408,128.91299999999998,321.539,144.505,215.558,145.335,265.255,147.066,49.028999999999996,147.571,258.498,139.002,242.95,144.565,88.611,142.847,114.689,144.73,87.90299999999999,161.219,51.147,164.06799999999998,230.801,164.963,258.433,164.47,65.10300000000001,166.78799999999998,264.819,167.138,99.277,167.097,316.807,168.66299999999998,277.039,150.201,302.263,153.08,230.482,152.713,259.156,154.804,120.025,157.93200000000002,116.147,119.229,102.478,126.92200000000001,61.402,128.829,105.811,138.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.25,1453.0,,91.28200000000001,188.109,358.0,2.0,113.265,172.696,280.406,174.595,105.56700000000001,178.09099999999998,70.313,179.00599999999997,82.015,179.34,273.818,180.007,304.531,179.86900000000003,248.635,87.493,88.321,104.811,200.872,110.505,75.721,118.148,155.029,123.523,143.366,127.318,267.275,117.01899999999999,102.51899999999999,117.948,111.866,135.80100000000002,73.608,138.018,297.06,128.92700000000002,263.462,128.768,321.502,144.526,215.48,145.023,265.198,146.985,49.004,147.487,258.536,138.983,242.90599999999998,144.583,88.617,142.829,114.682,144.74,87.962,161.096,51.129,164.02599999999998,230.701,164.859,258.434,164.38299999999998,65.069,166.62599999999998,264.824,167.085,99.27799999999999,167.041,316.816,168.627,277.041,150.144,302.282,153.092,230.44400000000002,152.611,259.144,154.786,120.023,157.829,116.096,119.14299999999999,102.477,126.854,61.402,128.81799999999998,105.803,138.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.5,1454.0,,91.28,188.075,358.0,2.0,113.211,172.66099999999997,280.408,174.54,105.546,178.011,70.285,178.96400000000003,82.012,179.28,273.825,179.99400000000003,304.502,179.803,248.646,87.59,88.21799999999999,104.712,200.854,110.404,75.95,118.48200000000001,155.19899999999998,123.397,143.336,127.318,267.316,116.844,102.522,117.85,111.77600000000001,135.695,73.579,137.964,297.07,128.93200000000002,263.533,128.64,321.501,144.519,215.43099999999998,144.724,265.235,146.957,49.016000000000005,147.372,258.55400000000003,138.936,242.873,144.685,88.619,142.808,114.71600000000001,144.665,87.90700000000001,161.023,51.11600000000001,164.01,230.674,164.794,258.461,164.297,65.02600000000001,166.422,264.83099999999996,167.03099999999998,99.285,166.96900000000002,316.807,168.62900000000002,277.03700000000003,150.10399999999998,302.291,153.093,230.27900000000002,152.408,259.152,154.76,120.045,157.713,116.03200000000001,119.087,102.434,126.73100000000001,61.162,128.679,105.855,138.695,143.358,107.023,302.29900000000004,172.88099999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.75,1455.0,,91.266,188.06099999999998,358.0,2.0,113.03299999999999,172.757,280.371,174.46900000000002,105.51100000000001,177.979,70.29,178.916,82.009,179.205,273.836,179.985,304.535,179.81,248.65400000000002,87.595,88.096,104.665,200.859,110.318,75.933,118.458,155.236,123.34899999999999,143.34,127.304,267.322,116.749,102.444,117.87,111.73200000000001,135.63,73.546,137.95,297.07099999999997,128.907,263.659,128.407,321.461,144.435,215.31900000000002,144.49,265.244,146.89700000000002,48.95,147.232,258.52099999999996,138.904,242.868,144.626,88.617,142.795,114.67399999999999,144.55100000000002,87.83200000000001,160.925,51.11600000000001,163.955,230.737,164.80900000000003,258.449,164.247,65.023,166.368,264.789,166.99900000000002,100.0,165.0,316.81,168.609,277.03,150.06799999999998,302.272,153.059,230.331,152.27200000000002,259.171,154.749,120.02600000000001,157.778,116.075,119.045,102.45200000000001,126.713,61.123999999999995,128.47,105.781,138.613,143.488,106.764,302.39599999999996,172.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.0,1456.0,,91.238,188.047,358.0,2.0,112.95700000000001,172.74900000000002,280.35400000000004,174.40599999999998,105.523,177.87,70.27199999999999,178.813,82.031,179.179,273.834,179.95,304.625,179.766,248.64700000000002,87.531,87.921,104.618,200.87400000000002,110.264,75.839,118.365,155.101,123.455,143.362,127.291,267.349,116.632,102.38799999999999,117.779,111.744,135.576,73.515,137.935,297.074,128.898,263.716,128.23,321.585,144.537,215.28599999999997,144.361,265.256,146.83700000000002,48.909,147.053,258.45599999999996,138.813,242.95,144.461,88.626,142.789,114.603,144.548,87.738,160.764,51.093,163.91299999999998,230.77900000000002,164.8,258.475,164.165,65.006,166.255,264.811,166.99900000000002,100.0,165.0,316.80400000000003,168.597,277.006,150.016,302.253,153.055,230.217,152.164,259.163,154.725,120.01700000000001,157.71,116.07,118.98700000000001,102.48700000000001,126.57799999999999,60.966,128.417,105.82600000000001,138.483,143.523,106.484,302.383,172.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.25,1457.0,,91.229,188.015,358.0,2.0,113.302,172.398,280.317,174.37,105.57700000000001,177.84,70.242,178.793,82.01899999999999,179.112,273.834,179.915,304.638,179.747,248.71400000000003,87.512,87.83,104.494,200.838,110.176,75.681,118.23200000000001,155.065,123.42,143.349,127.29,267.33099999999996,116.564,102.31,117.73299999999999,111.72200000000001,135.498,73.502,137.83100000000002,297.10200000000003,128.909,263.733,128.102,321.573,144.585,215.261,144.252,265.319,146.843,48.82,146.916,258.485,138.757,242.822,144.638,88.611,142.755,114.611,144.541,87.586,160.69,51.088,163.88,230.31099999999998,164.27700000000002,258.478,164.109,64.983,166.142,264.807,166.96900000000002,99.756,165.578,316.803,168.56900000000002,276.996,149.964,302.252,153.041,230.128,152.173,259.163,154.696,119.869,157.874,116.054,118.969,102.462,126.53200000000001,60.873999999999995,128.321,105.76799999999999,138.437,143.365,106.491,302.52299999999997,172.75099999999998,247.076,136.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.5,1458.0,,91.208,188.011,358.0,2.0,113.345,172.321,280.317,174.36599999999999,105.561,177.763,70.208,178.767,82.04,179.09099999999998,273.85400000000004,179.888,304.615,179.704,248.646,87.516,87.84299999999999,104.46600000000001,200.85,110.12700000000001,75.672,118.21700000000001,154.999,123.436,143.34799999999998,127.266,267.291,116.47200000000001,102.257,117.70299999999999,111.682,135.409,73.477,137.877,297.118,128.906,263.717,128.017,321.589,144.606,215.326,144.128,265.381,146.834,48.765,146.826,258.618,138.75,242.78400000000002,144.641,88.60600000000001,142.737,114.596,144.523,87.555,160.589,51.07,163.834,230.16299999999998,163.96,258.473,164.021,64.946,166.071,264.811,166.929,99.836,165.419,316.801,168.542,276.99,149.924,302.237,153.026,230.007,152.116,259.182,154.668,119.891,157.827,115.99,118.82,102.462,126.551,60.908,128.371,105.775,138.405,143.32299999999998,106.488,302.548,172.65200000000002,247.09,136.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.75,1459.0,,91.219,187.983,358.0,2.0,113.575,172.02700000000002,280.309,174.32,105.619,177.695,70.22399999999999,178.695,81.99,178.989,273.851,179.873,304.54900000000004,179.733,248.71099999999998,87.50299999999999,87.759,104.39399999999999,200.859,110.02799999999999,75.61399999999999,118.243,154.898,123.43799999999999,143.335,127.245,267.318,116.37200000000001,102.25399999999999,117.63,111.69200000000001,135.343,73.422,137.909,297.115,128.862,263.67,127.94200000000001,321.47,144.465,215.313,144.00799999999998,265.381,146.811,48.846000000000004,146.816,258.675,138.735,242.71,144.701,88.59100000000001,142.701,114.536,144.509,87.318,160.487,51.028999999999996,163.791,230.02599999999998,163.7,258.447,163.93400000000003,64.875,165.963,264.786,166.899,99.954,165.225,316.808,168.53,276.96299999999997,149.882,302.251,153.026,230.149,151.95600000000002,259.204,154.651,119.844,157.703,116.00399999999999,118.77,102.459,126.491,60.871,128.343,105.70100000000001,138.342,143.27100000000002,106.456,302.515,172.635,246.919,135.995,242.92,97.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
