TimesH,Frame,NoMissing,3,3,8,8,11,11,14,14,35,35,36,36,37,37,38,38,55,55,69,69,75,75,79,79,83,83,86,86,103,103,121,121,135,135,157,157,162,162,167,167,187,187,204,204,212,212,215,215,219,219,222,222,227,227,230,230,243,243,247,247,248,248,251,251,273,273,276,276,277,277,278,278,279,279,281,281,302,302,304,304,324,324,327,327,333,333,336,336,337,337,342,342,343,343,347,347,348,348,349,349,355,355,360,360,362,362,371,371,376,376,393,393,394,394,398,398,401,401,408,408,409,409,411,411,418,418,419,419,428,428,438,438,455,455,459,459,476,476,480,480,489,489,503,503,509,509,511,511,518,518,532,532,541,541,547,547,550,550,554,554,556,556,557,557,564,564,653,653,689,689,737,737,777,777,780,780,806,806,817,817,898,898,908,908,910,910,933,933,1078,1078,1130,1130,1149,1149,1156,1156,1172,1172,1282,1282,1331,1331
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
2.0,8.0,,127.83200000000001,112.227,38.635,113.45100000000001,283.668,186.174,109.346,114.236,87.41,189.753,267.797,117.365,148.156,189.47799999999998,310.714,116.679,321.67,120.051,93.37899999999999,122.96700000000001,285.851,123.1,328.793,123.781,135.213,125.66799999999999,149.48,126.742,242.592,129.595,311.132,130.859,332.983,132.284,233.386,137.344,76.455,138.126,46.346000000000004,139.205,94.59700000000001,141.738,68.005,143.342,14.124,143.585,271.52099999999996,144.389,269.347,14.253,244.222,15.625,104.961,145.564,62.483999999999995,148.29399999999998,50.098,147.799,127.00200000000001,26.337,220.718,147.923,245.645,26.44,79.262,151.933,237.615,152.321,254.21,36.799,101.96,37.683,330.954,152.245,242.345,38.266,227.84099999999998,154.12,288.18,154.155,250.46900000000002,53.855,248.343,156.444,106.557,58.004,130.327,158.418,92.709,58.57899999999999,218.15599999999998,158.395,283.89599999999996,61.593999999999994,249.08700000000002,63.05,336.18800000000005,157.689,295.687,63.163999999999994,97.624,64.721,71.541,65.89699999999999,53.303999999999995,159.614,285.534,159.912,232.31599999999997,161.04,276.14,75.06,258.118,161.705,111.501,76.294,113.206,163.141,298.29900000000004,162.58,95.85799999999999,79.919,291.822,80.514,314.962,164.547,323.337,163.503,276.6,84.199,257.70599999999996,86.836,218.88299999999998,87.96600000000001,227.415,88.545,335.92,170.421,118.889,96.35600000000001,249.28400000000002,97.0,228.56599999999997,99.925,82.904,174.894,78.46600000000001,101.728,258.822,103.264,136.675,177.595,290.606,178.78799999999998,41.667,179.99099999999999,150.564,179.9,250.877,179.75799999999998,262.472,179.47799999999998,101.979,110.00200000000001,70.0,182.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.25,9.0,,127.805,112.255,38.667,113.39200000000001,283.681,186.107,109.31,114.18299999999999,87.40899999999999,189.791,267.861,117.32799999999999,148.089,189.363,310.709,116.7,321.685,120.042,93.242,122.95200000000001,285.86400000000003,123.07700000000001,328.773,123.78299999999999,135.24200000000002,125.696,150.0,126.0,242.56400000000002,129.55700000000002,311.061,130.85,333.004,132.267,233.255,137.325,76.436,138.112,46.343999999999994,139.207,94.501,141.74200000000002,67.993,143.319,14.164000000000001,143.61,271.466,144.379,269.34,14.294,244.201,15.659,104.94200000000001,145.494,62.428999999999995,148.17600000000002,50.1,147.79399999999998,126.917,26.33,220.702,147.819,245.628,26.453000000000003,79.229,151.921,237.59799999999998,152.306,254.315,36.842,101.985,37.656,330.955,152.17,242.347,38.195,227.81099999999998,154.083,288.216,154.214,250.442,53.846000000000004,248.287,156.338,106.55799999999999,58.038000000000004,130.371,158.373,92.726,58.556999999999995,218.11599999999999,158.376,283.882,61.632,249.04,63.08,336.185,157.639,295.587,63.183,97.613,64.72,71.553,65.848,53.278,159.621,285.54900000000004,159.887,232.24,161.037,276.149,75.043,258.111,161.705,111.509,76.294,113.23899999999999,163.13299999999998,298.325,162.636,95.91,79.89,291.793,80.49,314.961,164.55,323.325,163.438,276.591,84.181,257.691,86.854,218.917,87.992,227.41299999999998,88.522,335.93800000000005,170.37099999999998,118.87899999999999,96.29799999999999,249.27900000000002,97.00399999999999,228.581,99.97200000000001,82.89200000000001,174.864,78.54899999999999,101.811,258.815,103.281,136.721,177.753,290.747,178.86,41.651,179.981,150.595,179.893,250.877,179.713,262.493,179.50599999999997,102.149,109.963,69.96,182.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5,10.0,,127.87700000000001,112.258,38.563,113.45,283.813,186.15,109.319,114.184,87.42299999999999,189.688,267.874,117.338,148.108,189.375,310.711,116.713,321.685,120.009,93.18799999999999,122.94200000000001,285.856,123.08200000000001,328.76599999999996,123.765,135.284,125.71700000000001,150.0,126.0,242.59900000000002,129.57,311.048,130.842,332.99699999999996,132.275,233.21099999999998,137.204,76.419,138.06,46.34,139.21,94.428,141.74,68.065,143.224,14.208,143.614,271.482,144.386,269.341,14.335,244.167,15.610999999999999,104.945,145.566,62.45399999999999,148.279,50.07,147.78,126.91,26.302,220.697,147.815,245.59400000000002,26.436,79.167,151.945,237.58599999999998,152.306,254.34,36.834,101.99,37.65,330.967,152.109,242.352,38.22,227.801,154.014,288.243,154.162,250.43599999999998,53.843999999999994,248.227,156.239,106.538,58.04,130.414,158.36,92.71600000000001,58.542,218.106,158.406,283.889,61.615,249.03400000000002,63.148,336.18,157.648,295.72,63.165,97.624,64.71600000000001,71.594,65.882,53.266999999999996,159.59,285.589,159.845,232.209,161.013,276.133,75.032,258.10900000000004,161.656,111.51700000000001,76.278,113.225,163.099,298.31,162.605,95.89,79.942,291.769,80.499,314.978,164.614,323.29200000000003,163.372,276.574,84.179,257.738,86.934,219.021,87.884,227.41400000000002,88.49,335.92400000000004,170.328,118.89399999999999,96.32799999999999,249.333,96.955,228.55700000000002,99.915,82.93299999999999,174.84,78.516,101.82600000000001,258.79,103.29299999999999,136.776,177.952,290.923,178.771,41.604,179.894,150.62,179.908,250.924,179.695,262.487,179.523,102.072,110.007,69.95100000000001,182.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75,11.0,,127.95299999999999,112.208,38.565,113.447,284.056,186.106,109.28299999999999,114.186,87.368,189.713,267.922,117.245,148.161,189.326,310.71299999999997,116.691,321.687,119.994,93.181,122.902,285.843,123.09100000000001,328.754,123.765,135.299,125.77,149.653,126.266,242.49900000000002,129.44799999999998,311.047,130.827,333.015,132.255,233.1,137.196,76.413,138.025,46.325,139.231,94.38,141.685,68.071,143.203,14.274000000000001,143.586,271.501,144.372,269.319,14.325999999999999,244.21900000000002,15.637,104.958,145.49200000000002,62.486000000000004,148.319,50.038000000000004,147.78799999999998,126.88799999999999,26.273000000000003,220.696,147.811,245.565,26.46,79.09899999999999,151.991,237.555,152.297,254.31599999999997,36.83,101.993,37.635999999999996,330.889,152.138,242.368,38.201,227.773,153.99,288.21299999999997,154.183,250.418,53.847,248.22400000000002,156.184,106.531,58.028999999999996,130.488,158.4,92.829,58.49100000000001,218.12,158.422,283.856,61.604,248.946,63.052,336.223,157.648,295.70599999999996,63.173,97.64200000000001,64.68,71.649,65.896,53.281000000000006,159.594,285.574,159.855,232.19099999999997,161.02,276.128,75.009,258.094,161.635,111.524,76.303,113.25299999999999,163.076,298.28700000000003,162.586,95.98700000000001,79.758,291.757,80.485,314.959,164.669,323.296,163.366,276.601,84.13799999999999,257.745,86.916,219.074,87.89,227.35,88.529,335.92,170.338,118.859,96.316,249.232,96.98,228.574,99.914,82.963,174.81900000000002,78.531,101.844,258.818,103.33,136.815,178.00900000000001,291.01099999999997,178.75799999999998,41.589,179.86700000000002,150.596,179.84799999999998,250.905,179.622,262.468,179.524,102.139,109.98299999999999,69.95,182.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,12.0,,128.062,112.179,38.6,113.402,284.1,186.192,109.277,114.191,87.303,189.67700000000002,267.869,117.17399999999999,148.16,189.287,310.69,116.71700000000001,321.707,119.948,93.301,122.928,285.845,123.087,328.75199999999995,123.803,135.317,125.837,149.80100000000002,125.67399999999999,242.55,129.547,311.092,130.821,333.015,132.236,233.016,137.1,76.384,138.019,46.32899999999999,139.225,94.352,141.694,68.08,143.225,14.295,143.567,271.551,144.31799999999998,269.29200000000003,14.349,244.153,15.671,104.993,145.46200000000002,62.475,148.451,50.004,147.793,126.89,26.314,220.722,147.83,245.592,26.424,79.05199999999999,151.981,237.487,152.266,254.37599999999998,36.846,101.975,37.611,330.991,152.076,242.355,38.193000000000005,227.783,153.942,288.288,154.16299999999998,250.408,53.84,248.25,156.197,106.561,58.041000000000004,130.493,158.425,92.82600000000001,58.489,218.179,158.471,283.837,61.586999999999996,248.93099999999998,63.011,336.221,157.599,295.70599999999996,63.158,97.63,64.696,71.679,65.934,53.276,159.562,285.599,159.816,232.16400000000002,161.012,276.131,74.97800000000001,258.08799999999997,161.629,111.539,76.282,113.228,163.006,298.275,162.59799999999998,96.046,79.62,291.742,80.439,314.986,164.738,323.369,163.493,276.613,84.115,257.752,86.911,219.047,87.63,227.321,88.48100000000001,335.918,170.388,118.82600000000001,96.329,249.292,96.94,228.604,99.919,82.946,174.78,78.501,101.79899999999999,258.83799999999997,103.345,136.799,178.109,291.135,178.8,41.593,179.81599999999997,150.585,179.82,250.91299999999998,179.607,262.612,179.408,102.089,110.01299999999999,69.943,182.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.25,13.0,,128.149,112.146,38.562,113.368,283.935,186.192,109.25399999999999,114.175,87.368,189.753,267.85400000000004,117.13,148.116,189.263,310.692,116.721,321.704,119.94,93.398,122.95700000000001,285.837,123.053,328.74300000000005,123.772,135.287,125.92399999999999,149.97,125.223,242.389,129.30100000000002,311.061,130.816,332.996,132.243,232.93,137.059,76.372,138.007,46.345,139.227,94.365,141.653,68.079,143.153,14.29,143.657,271.529,144.299,269.278,14.353,244.084,15.704,105.02,145.472,62.391999999999996,148.518,50.047,147.779,126.931,26.275,220.71,147.65,245.582,26.471,79.036,152.07,237.483,152.27100000000002,254.361,36.858000000000004,101.962,37.604,331.025,152.077,242.354,38.183,227.791,153.93200000000002,288.29,154.157,250.43400000000003,53.82899999999999,248.213,156.11,106.56200000000001,58.049,130.477,158.407,92.814,58.494,218.167,158.458,283.814,61.558,248.96599999999998,63.086000000000006,336.221,157.531,295.74,63.131,97.662,64.664,71.575,65.953,53.298,159.564,285.575,159.77700000000002,232.09400000000002,161.018,276.123,74.925,258.082,161.636,111.53399999999999,76.28399999999999,113.24799999999999,163.018,298.314,162.59,95.995,79.73,291.732,80.406,315.0,164.733,323.361,163.499,276.632,84.111,257.755,86.882,219.0,87.67200000000001,227.34400000000002,88.44,335.911,170.343,118.866,96.32600000000001,249.33900000000003,96.92200000000001,228.614,99.889,82.90899999999999,174.74200000000002,78.461,101.884,258.878,103.33200000000001,136.885,178.419,291.48400000000004,178.59400000000002,41.542,179.829,150.629,179.842,250.858,179.669,262.664,179.332,102.171,109.985,69.869,182.215,95.76,171.16400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5,14.0,,128.19,112.12299999999999,38.542,113.37899999999999,284.03700000000003,186.248,109.258,114.242,87.286,189.78599999999997,267.866,117.137,148.109,189.22299999999998,310.697,116.744,321.72,119.917,93.39200000000001,122.943,285.839,123.104,328.754,123.794,135.296,125.926,149.971,125.19,242.30700000000002,129.209,311.074,130.752,332.965,132.24200000000002,232.834,137.054,76.347,138.024,46.343999999999994,139.22299999999998,94.32600000000001,141.606,68.1,143.148,14.263,143.763,271.575,144.24,269.254,14.37,244.049,15.719000000000001,105.031,145.458,62.419,148.53,50.055,147.816,126.947,26.295,220.715,147.665,245.53400000000002,26.409000000000002,78.973,152.359,237.495,152.22,254.37900000000002,36.885,101.95100000000001,37.578,331.036,152.047,242.359,38.135,227.75599999999997,153.898,288.328,154.156,250.44299999999998,53.821999999999996,248.18900000000002,156.05200000000002,106.554,58.065,130.503,158.362,92.86399999999999,58.461000000000006,218.148,158.401,283.83099999999996,61.571999999999996,248.981,63.066,336.19699999999995,157.536,295.791,63.101000000000006,97.676,64.649,71.639,66.0,53.281000000000006,159.542,285.585,159.726,232.097,160.98,276.106,74.876,258.08799999999997,161.60399999999998,111.525,76.252,113.29700000000001,162.964,298.284,162.578,96.023,79.71300000000001,291.73400000000004,80.385,315.048,164.75599999999997,323.36400000000003,163.52700000000002,276.621,84.074,257.772,86.882,218.981,87.759,227.358,88.417,335.906,170.293,118.848,96.30799999999999,249.27700000000002,96.929,228.601,99.911,82.931,174.722,78.46300000000001,101.869,258.915,103.359,136.05700000000002,183.53,291.496,178.706,41.503,179.81400000000002,150.613,179.84400000000002,250.75900000000001,179.757,262.533,179.33900000000003,102.11200000000001,109.947,69.88600000000001,182.201,95.96700000000001,171.25900000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.75,15.0,,128.262,112.08,38.559,113.366,284.0,186.267,109.251,114.236,87.271,189.77200000000002,267.836,117.131,148.126,189.19,310.7,116.749,321.712,119.90700000000001,93.398,122.932,285.829,123.102,328.784,123.79,135.312,125.984,150.024,124.947,242.253,129.037,311.15,130.72799999999998,332.985,132.233,232.79,137.05200000000002,76.332,138.009,46.333999999999996,139.246,94.353,141.585,68.146,143.128,14.214,143.783,271.58799999999997,144.187,269.248,14.375,244.00400000000002,15.724,105.016,145.392,62.416000000000004,148.565,50.104,147.81799999999998,126.964,26.31,220.74,147.549,245.453,26.474,78.97800000000001,152.374,237.475,152.259,254.35299999999998,36.885999999999996,101.95,37.545,331.082,152.049,242.363,38.106,227.757,153.871,288.312,154.19299999999998,250.47299999999998,53.8,248.238,156.108,106.588,58.06100000000001,130.495,158.299,92.882,58.461999999999996,218.176,158.371,283.849,61.575,248.958,62.973,336.23,157.518,295.764,63.098,97.67,64.66199999999999,71.702,66.016,53.271,159.555,285.61400000000003,159.72299999999998,232.112,160.94,276.098,74.839,258.064,161.567,111.537,76.238,113.29899999999999,162.94799999999998,298.275,162.601,96.03,79.683,291.728,80.378,315.068,164.737,323.366,163.485,276.622,84.051,257.73400000000004,86.779,218.96900000000002,87.868,227.355,88.40799999999999,335.879,170.262,118.867,96.34899999999999,249.297,96.905,228.606,99.926,82.896,174.703,78.42699999999999,101.79700000000001,258.897,103.34200000000001,136.107,183.403,291.842,178.666,41.458,179.83599999999998,150.625,179.861,250.706,179.77700000000002,262.472,179.352,102.116,109.934,69.85600000000001,182.207,96.027,171.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,16.0,,128.319,112.04899999999999,38.492,113.40100000000001,283.976,186.271,109.22200000000001,114.228,87.26,189.748,267.815,117.001,148.156,189.22400000000002,310.71,116.75399999999999,321.71299999999997,119.889,93.435,122.90100000000001,285.843,123.09100000000001,328.789,123.81700000000001,135.35299999999998,126.09,150.043,124.851,242.298,129.149,311.16,130.734,333.014,132.23,232.80700000000002,137.077,76.28399999999999,137.976,46.302,139.245,94.35600000000001,141.514,68.176,143.19,14.224,143.787,271.61400000000003,144.178,269.232,14.357000000000001,244.03599999999997,15.657,105.00399999999999,145.36700000000002,62.411,148.546,50.113,147.779,126.948,26.288,220.732,147.55,245.426,26.414,78.958,152.28,237.46,152.191,254.324,36.848,101.988,37.56,331.085,152.035,242.37900000000002,38.09,227.708,153.91,288.293,154.2,250.47299999999998,53.763000000000005,248.26,156.091,106.60799999999999,58.068999999999996,130.47,158.262,92.906,58.452,218.168,158.34799999999998,283.822,61.545,248.959,63.115,336.23800000000006,157.505,295.689,63.114,97.69200000000001,64.663,71.71,66.016,53.239,159.518,285.634,159.707,232.107,160.946,276.07099999999997,74.775,258.067,161.554,111.541,76.22800000000001,113.235,162.937,298.26599999999996,162.572,96.09700000000001,79.594,291.726,80.407,315.094,164.761,323.39,163.45,276.633,84.007,257.726,86.749,219.025,87.821,227.355,88.4,335.87,170.25799999999998,118.884,96.361,249.293,96.89,228.646,99.958,82.869,174.75400000000002,78.48100000000001,101.81,258.87,103.304,136.126,183.514,291.515,178.792,41.406000000000006,179.85299999999998,150.62,179.82299999999998,250.665,179.808,262.269,179.36599999999999,102.177,109.93,69.817,182.195,96.09100000000001,171.287,156.713,137.35299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25,17.0,,128.30200000000002,112.09899999999999,38.489000000000004,113.478,284.008,186.233,109.23700000000001,114.17200000000001,87.228,189.672,267.837,116.936,148.186,189.21900000000002,310.698,116.76700000000001,321.718,119.87899999999999,93.494,122.876,285.851,123.045,328.76300000000003,123.825,135.41,126.20700000000001,150.076,124.639,242.325,129.22,311.177,130.718,333.032,132.25799999999998,232.795,137.028,76.304,137.961,46.303000000000004,139.26,94.33,141.5,68.168,143.144,14.216,143.783,271.538,144.132,269.207,14.377,243.95,15.635,105.00299999999999,145.327,62.367,148.614,50.114,147.768,126.958,26.29,220.701,147.5,245.43599999999998,26.408,78.935,152.257,237.41099999999997,152.15200000000002,254.328,36.846,101.984,37.565,331.106,152.01,242.368,38.103,227.68400000000003,153.939,288.311,154.202,250.47,53.756,248.248,156.155,106.571,58.085,130.486,158.291,92.906,58.455,218.16400000000002,158.298,283.844,61.56,248.93,63.034,336.20099999999996,157.499,295.671,63.101000000000006,97.715,64.63,71.709,66.033,53.269,159.518,285.628,159.685,232.088,160.939,276.063,74.76,258.056,161.547,111.556,76.202,113.244,162.89600000000002,298.26,162.55700000000002,96.212,79.391,291.709,80.434,315.08099999999996,164.74200000000002,323.379,163.438,276.64599999999996,84.00299999999999,257.738,86.76899999999999,219.055,87.83200000000001,227.35299999999998,88.389,335.88599999999997,170.24099999999999,118.88600000000001,96.376,249.266,96.90700000000001,228.697,99.978,82.865,174.757,78.456,101.8,258.86,103.28399999999999,135.986,183.657,292.878,178.421,41.412,179.88,150.69299999999998,179.882,250.571,179.829,262.27099999999996,179.299,102.20100000000001,109.90799999999999,69.811,182.138,96.186,171.335,156.77100000000002,137.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5,18.0,,128.289,112.12799999999999,38.510999999999996,113.381,283.805,186.202,109.242,114.117,87.197,189.68,267.82599999999996,116.98700000000001,148.178,189.217,310.70599999999996,116.76700000000001,321.718,119.874,93.48,122.89299999999999,285.851,123.023,328.78,123.83,135.482,126.31,150.165,124.49799999999999,242.262,129.12,311.14599999999996,130.672,333.022,132.262,232.78400000000002,136.92600000000002,76.3,137.981,46.302,139.247,94.38799999999999,141.50799999999998,68.126,143.16,14.163,143.871,271.503,144.109,269.207,14.397,243.979,15.654000000000002,104.969,145.35399999999998,62.338,148.625,50.118,147.77200000000002,126.965,26.301,220.699,147.495,245.40400000000002,26.337,78.911,152.415,237.37400000000002,152.115,254.234,36.851,101.96600000000001,37.569,331.116,151.989,242.351,38.079,227.683,153.914,288.322,154.253,250.483,53.766999999999996,248.294,156.214,106.521,58.1,130.483,158.303,92.931,58.438,218.243,158.333,283.866,61.555,248.893,62.956,336.209,157.494,295.66,63.093999999999994,97.735,64.627,71.67699999999999,65.992,53.263000000000005,159.545,285.649,159.66,232.113,160.887,276.033,74.689,258.026,161.529,111.566,76.209,113.322,162.8,298.17900000000003,162.442,96.244,79.295,291.733,80.407,315.1,164.831,323.394,163.439,276.657,84.00200000000001,257.692,86.70100000000001,218.956,87.734,227.347,88.363,335.93300000000005,170.27599999999998,118.88799999999999,96.37100000000001,249.27700000000002,96.915,228.71599999999998,99.98299999999999,82.887,174.769,78.444,101.787,258.816,103.241,135.97799999999998,183.748,293.097,178.458,41.403,179.833,150.70600000000002,179.90599999999998,250.482,179.86,262.332,179.24099999999999,102.255,109.926,69.779,182.08,96.476,171.407,156.796,137.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75,19.0,,128.289,112.111,38.507,113.402,283.87,186.176,109.259,114.135,87.281,189.666,267.862,116.959,148.17,189.24200000000002,310.703,116.775,321.726,119.861,93.48200000000001,122.925,285.857,123.014,328.79400000000004,123.83,135.409,126.259,150.192,124.40799999999999,242.22299999999998,129.078,311.08099999999996,130.606,333.017,132.27200000000002,232.722,136.836,76.333,137.988,46.297,139.253,94.39,141.49,68.122,143.15,14.135,143.83,271.457,144.059,269.185,14.398,243.933,15.667,104.958,145.30700000000002,62.309,148.564,50.096000000000004,147.774,126.90299999999999,26.326,220.713,147.446,245.392,26.363000000000003,78.872,152.439,237.293,152.084,254.202,36.859,101.979,37.566,331.10699999999997,151.989,242.315,38.089,227.678,153.88,288.342,154.261,250.49599999999998,53.76,248.315,156.195,106.46600000000001,58.099,130.503,158.309,92.95700000000001,58.412,218.22799999999998,158.341,283.857,61.54,248.898,62.92100000000001,336.25300000000004,157.504,295.691,63.081,97.75299999999999,64.62,71.714,66.044,53.261,159.535,285.676,159.67700000000002,232.14,160.827,276.038,74.653,257.997,161.506,111.568,76.19800000000001,113.292,162.813,298.153,162.39700000000002,96.228,79.31,291.748,80.435,315.101,164.81,323.432,163.495,276.64599999999996,84.016,257.507,86.479,218.97099999999998,87.67,227.35299999999998,88.352,335.923,170.31,118.896,96.39,249.3,96.9,228.745,100.008,82.88,174.78599999999997,78.458,101.81200000000001,258.805,103.23700000000001,136.108,183.503,293.062,178.484,41.369,179.688,150.686,179.847,250.47799999999998,179.80200000000002,262.39,179.22,102.295,109.911,69.798,182.082,96.507,171.43599999999998,156.766,137.30200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,20.0,,128.31,112.102,38.501999999999995,113.404,283.824,186.24599999999998,109.226,114.095,87.271,189.707,267.888,116.956,148.172,189.222,310.704,116.772,321.715,119.84899999999999,93.478,122.90100000000001,285.865,122.991,328.793,123.81700000000001,138.855,123.285,150.183,124.351,242.243,129.06,311.093,130.572,333.03,132.29399999999998,232.67700000000002,136.9,76.25399999999999,138.013,46.294,139.224,94.37200000000001,141.446,68.152,143.17600000000002,14.114,143.84,271.455,144.08100000000002,269.182,14.395999999999999,243.88099999999997,15.689,104.984,145.349,62.284,148.542,50.09,147.785,126.884,26.299,220.713,147.408,245.446,26.346,78.877,152.349,237.273,152.045,254.11900000000003,36.845,101.986,37.565,331.13300000000004,151.942,242.332,38.061,227.66299999999998,153.94299999999998,288.335,154.273,250.46599999999998,53.751000000000005,248.315,156.156,106.478,58.104,130.469,158.27,92.958,58.413999999999994,218.255,158.477,283.836,61.547,248.845,62.867,336.251,157.497,295.628,63.102,97.774,64.594,71.668,65.982,53.263999999999996,159.51,285.654,159.671,232.08700000000002,160.765,276.04900000000004,74.65100000000001,257.954,161.47899999999998,111.57700000000001,76.181,113.287,162.85,298.134,162.385,96.279,79.236,291.754,80.37899999999999,315.062,164.81099999999998,323.453,163.533,276.639,84.044,257.684,86.618,218.997,87.64200000000001,227.377,88.331,335.945,170.321,118.86399999999999,96.406,249.257,96.904,228.78900000000002,100.027,82.93299999999999,174.764,78.484,101.802,258.756,103.184,136.344,183.06400000000002,293.195,178.425,41.338,179.688,150.688,179.796,250.46400000000003,179.77900000000002,262.428,179.203,102.214,109.89200000000001,69.759,182.076,96.684,171.535,156.813,137.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.25,21.0,,128.31,112.12299999999999,38.43,113.521,283.857,186.174,109.29,114.12700000000001,87.291,189.65599999999998,267.88599999999997,116.971,148.21,189.179,310.705,116.781,321.718,119.844,93.493,122.861,285.877,122.995,328.791,123.834,138.894,123.197,150.14600000000002,124.344,242.231,129.033,311.04200000000003,130.55200000000002,333.033,132.276,232.638,136.865,76.255,137.984,46.282,139.22299999999998,94.27799999999999,141.365,68.167,143.15200000000002,14.072000000000001,143.874,271.41200000000003,144.082,269.207,14.39,243.888,15.657,104.98100000000001,145.30200000000002,62.265,148.536,50.103,147.77200000000002,126.939,26.259,220.704,147.275,245.458,26.371,78.822,152.44,237.28099999999998,152.036,254.197,36.849000000000004,102.00399999999999,37.556999999999995,331.12,151.942,242.343,38.028,227.648,153.925,288.35400000000004,154.24,250.459,53.757,248.28,156.172,106.40799999999999,58.119,130.46,158.29,92.97,58.413000000000004,218.27,158.542,283.824,61.54600000000001,248.796,62.871,336.264,157.511,295.56,63.102,97.74700000000001,64.619,71.622,65.97399999999999,53.273999999999994,159.494,285.623,159.71200000000002,232.14700000000002,160.68,276.055,74.624,257.954,161.458,111.56299999999999,76.161,113.23100000000001,162.878,298.098,162.36,96.30799999999999,79.155,291.77099999999996,80.391,315.077,164.804,323.449,163.49,276.64099999999996,84.04700000000001,257.492,86.469,218.952,87.57700000000001,227.399,88.318,335.98400000000004,170.267,118.852,96.396,249.275,96.9,228.77,100.04,82.946,174.791,78.492,101.804,258.763,103.2,136.731,182.65,293.324,178.44,41.318999999999996,179.63299999999998,150.685,179.71099999999998,250.39700000000002,179.75400000000002,262.447,179.206,102.208,109.883,69.74,182.077,96.79700000000001,171.602,156.846,137.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,22.0,,128.333,112.084,38.388000000000005,113.531,284.085,186.18099999999998,109.31299999999999,114.117,87.29,189.702,267.888,116.898,148.293,189.217,310.71,116.805,321.74,119.82600000000001,93.59700000000001,122.85700000000001,285.878,122.98,328.79699999999997,123.807,138.911,123.086,150.13,124.354,242.19099999999997,128.941,311.059,130.51,332.995,132.236,232.666,136.776,76.253,137.99,46.276,139.231,94.305,141.351,68.208,143.107,14.064,143.839,271.341,144.064,269.209,14.401,243.8,15.69,105.00399999999999,145.236,62.273,148.52700000000002,50.101000000000006,147.753,126.945,26.27,220.739,147.124,245.437,26.320999999999998,78.82600000000001,152.458,237.25,152.019,254.137,36.824,102.02,37.59,331.093,151.94799999999998,242.38099999999997,38.013000000000005,227.611,153.88299999999998,288.276,154.215,250.477,53.756,248.33599999999998,156.26,106.40700000000001,58.118,130.463,158.319,92.973,58.426,218.30599999999998,158.547,283.814,61.54600000000001,248.74400000000003,62.711000000000006,336.28,157.515,295.684,63.067,97.726,64.615,71.664,66.001,53.286,159.494,285.63,159.702,232.105,160.612,276.051,74.572,257.927,161.441,111.572,76.158,113.23299999999999,162.88,298.134,162.368,96.294,79.184,291.788,80.333,315.087,164.785,323.457,163.498,276.657,84.046,257.486,86.464,219.021,87.441,227.394,88.30799999999999,335.99199999999996,170.261,118.845,96.404,249.238,96.911,228.825,100.113,82.94,174.769,78.435,101.819,258.741,103.185,136.936,182.38,293.346,178.505,41.354,179.611,150.686,179.675,250.363,179.72799999999998,262.506,179.19799999999998,102.18,109.92200000000001,69.78399999999999,182.084,96.74799999999999,171.597,156.812,137.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
