TimesH,Frame,NoMissing,9,9,12,12,21,21,30,30,50,50,51,51,52,52,61,61,86,86,96,96,111,111,121,121,155,155,240,240,260,260,270,270,301,301,319,319,320,320,337,337,344,344,347,347,363,363,373,373,385,385,386,386,388,388,391,391,392,392,406,406,420,420,424,424,447,447,488,488,497,497,509,509,577,577,648,648,656,656,698,698,705,705,750,750,787,787,804,804,810,810,833,833,870,870,887,887,914,914,962,962,1001,1001,1025,1025,1054,1054,1113,1113,1233,1233,1326,1326,1360,1360,1395,1395,1404,1404,1434,1434,1507,1507,1582,1582,1585,1585,1593,1593,1601,1601,1622,1622,1654,1654,1656,1656,1774,1774,1790,1790,1822,1822,1831,1831,1833,1833,1844,1844,1878,1878,1947,1947,1989,1989,2061,2061,2107,2107,2177,2177,2301,2301,2308,2308,2401,2401,2409,2409,2508,2508,2599,2599,2605,2605,2623,2623,2624,2624,2639,2639,2793,2793,2878,2878,2897,2897,2942,2942,2998,2998,3114,3114,3217,3217,3286,3286,3377,3377,3600,3600,3633,3633,3695,3695
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
399.25,1597.0,,311.235,145.616,43.81,147.961,213.201,138.556,251.197,136.04,37.208,127.01799999999999,59.177,135.436,198.67,123.45200000000001,50.657,128.44,137.139,158.22799999999998,43.31,155.361,90.038,147.80700000000002,77.62100000000001,151.935,82.10799999999999,172.78599999999997,225.636,29.781,243.22400000000002,26.951,266.789,12.125,248.585,58.672,239.03099999999998,57.248000000000005,271.29,54.18899999999999,237.145,48.633,141.39600000000002,42.558,230.729,39.048,286.496,85.045,258.644,74.554,236.74099999999999,76.467,78.385,71.109,152.238,69.82,266.238,69.90100000000001,95.79,69.007,260.39099999999996,62.941,63.948,98.785,73.464,101.17200000000001,251.946,99.225,166.575,119.55799999999999,317.015,121.206,43.257,118.527,117.66799999999999,70.168,158.671,89.31299999999999,290.906,137.256,58.856,125.17299999999999,34.162,154.428,197.655,97.84299999999999,35.569,147.86700000000002,300.943,153.705,132.735,28.825,136.06799999999998,72.138,98.00299999999999,58.635,235.012,168.929,93.06,165.81900000000002,202.46099999999998,116.07700000000001,155.26,115.529,83.696,134.386,215.63299999999998,70.243,124.209,104.354,217.817,154.273,115.23,169.007,251.903,55.256,209.16,58.854,103.61200000000001,131.653,100.73100000000001,124.574,71.94800000000001,115.39399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399.5,1598.0,,311.237,145.64700000000002,43.827,147.96200000000002,213.19299999999998,138.453,251.24599999999998,136.039,37.211999999999996,127.04799999999999,59.15,135.502,198.701,123.384,50.687,128.45,137.085,158.233,43.248000000000005,155.257,90.007,147.819,77.574,151.921,82.09899999999999,172.798,225.562,29.706,243.153,26.99,266.58099999999996,12.024000000000001,248.64700000000002,58.628,239.025,57.22,271.258,54.174,237.283,48.476000000000006,141.514,42.218,230.675,39.06,286.52,85.17,258.661,74.58,236.753,76.499,78.32600000000001,71.195,152.29399999999998,69.781,266.19,69.884,95.822,68.995,260.5,62.928000000000004,64.013,98.803,73.47,101.21,251.91099999999997,99.27799999999999,166.608,119.51899999999999,317.052,121.243,43.085,118.65799999999999,117.637,70.119,158.554,89.3,290.93,137.25799999999998,58.823,125.15899999999999,34.071999999999996,154.579,197.672,97.87100000000001,35.673,147.998,300.881,153.739,132.741,28.853,135.986,72.225,97.977,58.663999999999994,235.02,168.873,93.01100000000001,165.83,202.49099999999999,116.044,155.292,115.53200000000001,83.671,134.338,215.688,70.143,124.197,104.31700000000001,217.843,154.283,115.23700000000001,168.99099999999999,251.88299999999998,55.387,209.169,58.845,103.649,131.69899999999998,100.786,124.586,71.884,115.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399.75,1599.0,,311.215,145.596,43.849,148.013,213.21099999999998,138.418,251.263,135.982,37.289,127.041,59.031000000000006,135.50799999999998,198.666,123.35600000000001,50.663999999999994,128.47,137.109,158.201,43.208999999999996,155.305,90.01299999999999,147.799,77.589,151.91899999999998,82.098,172.812,225.165,29.329,243.113,27.058000000000003,264.976,11.9,248.49,58.563,238.99900000000002,57.201,271.313,54.034,237.301,48.485,141.58100000000002,42.245,230.648,39.125,286.556,85.13799999999999,258.651,74.57300000000001,236.709,76.383,78.28699999999999,71.169,152.253,69.898,266.189,69.918,95.845,68.969,260.515,62.922,64.07600000000001,98.84299999999999,73.439,101.25,251.91099999999997,99.29700000000001,166.62400000000002,119.46700000000001,317.053,121.287,43.056000000000004,118.634,117.648,70.09100000000001,158.54399999999998,89.26,290.82599999999996,137.17,58.813,125.117,34.085,154.612,197.648,97.881,35.655,147.97899999999998,300.877,153.71200000000002,132.711,28.945999999999998,136.031,72.249,98.022,58.653,234.703,168.81799999999998,93.04299999999999,165.785,202.43,116.04700000000001,155.281,115.49600000000001,83.425,133.988,215.644,70.204,124.23200000000001,104.303,217.822,154.241,115.24,168.82,251.864,55.378,209.146,58.861999999999995,103.67,131.718,100.552,124.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.0,1600.0,,311.203,145.634,43.865,147.999,213.23,138.439,251.222,135.982,37.286,127.03299999999999,59.015,135.482,198.67700000000002,123.32799999999999,50.644,128.446,137.22799999999998,158.27100000000002,43.199,155.321,89.992,147.768,77.62100000000001,151.937,82.111,172.739,225.206,29.368000000000002,243.104,27.061999999999998,264.61,11.890999999999998,248.53799999999998,58.551,238.977,57.144,271.324,53.979,237.235,48.525,141.605,42.577,230.607,39.141,286.495,85.21,258.694,74.62,236.703,76.283,78.431,71.218,152.265,69.904,266.16200000000003,69.98,95.882,68.937,260.552,62.898,64.11399999999999,98.88,73.429,101.23700000000001,251.88299999999998,99.28,166.63299999999998,119.406,317.039,121.24600000000001,43.011,118.601,117.66,70.09100000000001,158.62,89.279,290.789,137.077,58.788000000000004,125.124,34.115,154.507,197.638,97.88799999999999,35.664,147.895,300.907,153.72799999999998,132.71200000000002,28.866,136.14600000000002,72.156,97.87100000000001,58.619,234.768,168.80599999999998,93.03,165.765,202.49900000000002,116.04899999999999,155.286,115.485,83.266,133.89700000000002,215.76,70.078,124.23100000000001,104.272,217.822,154.24,115.3,168.817,251.854,55.358000000000004,209.187,58.897,103.65299999999999,131.708,101.098,124.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.25,1601.0,,311.20099999999996,145.563,43.784,147.89700000000002,213.24099999999999,138.558,251.264,135.998,37.314,127.012,59.02,135.431,198.687,123.279,50.621,128.47299999999998,137.297,158.264,43.102,155.267,89.949,147.778,77.63,151.936,82.10600000000001,172.665,225.24200000000002,29.391,243.12900000000002,27.052,264.608,12.431,248.46,58.516000000000005,238.951,57.09,271.336,54.038000000000004,237.11900000000003,48.722,141.73,42.495,230.671,39.164,286.578,85.23899999999999,258.643,74.62,236.773,76.398,78.456,71.312,152.227,69.964,266.16900000000004,70.00399999999999,95.86399999999999,68.967,260.584,62.931999999999995,64.03699999999999,98.82700000000001,73.395,101.367,251.885,99.227,166.66299999999998,119.32799999999999,317.02299999999997,121.258,43.038000000000004,118.62200000000001,117.706,70.079,158.716,89.291,290.779,137.072,58.758,125.083,34.125,154.468,197.648,97.889,35.643,147.985,300.932,153.67,132.718,28.905,136.255,72.189,97.85799999999999,58.648,234.832,168.65099999999998,93.084,165.72099999999998,202.59900000000002,116.098,155.246,115.21600000000001,83.291,133.885,215.812,70.054,124.23899999999999,104.275,217.669,154.282,115.012,168.205,251.861,55.227,209.187,58.917,103.661,131.674,101.23700000000001,124.353,72.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.5,1602.0,,311.163,145.64700000000002,43.821000000000005,147.914,213.114,138.347,251.28,136.05100000000002,37.34,127.054,59.076,135.463,198.59799999999998,123.22200000000001,50.728,128.437,137.172,158.21200000000002,43.105,155.256,89.99600000000001,147.781,77.61399999999999,151.94,82.07799999999999,172.66299999999998,225.27900000000002,29.357,243.065,27.127,264.955,12.458,248.31099999999998,58.413999999999994,238.933,57.095,271.311,53.995,237.21099999999998,48.598,141.692,42.373000000000005,230.676,39.173,286.70099999999996,85.281,258.67,74.607,236.702,76.311,78.372,71.229,152.214,70.021,266.171,70.045,95.859,68.954,260.545,62.933,63.985,98.875,73.335,101.374,251.855,99.271,166.695,119.238,317.024,121.271,43.188,118.48899999999999,117.721,70.027,158.768,89.264,290.77,137.026,58.813,125.065,34.161,154.42600000000002,197.66,97.87899999999999,35.665,147.987,300.928,153.611,132.768,28.896,136.162,72.10600000000001,97.90299999999999,58.608999999999995,234.627,168.541,93.071,165.732,202.75400000000002,116.095,155.389,115.527,83.303,133.781,215.865,70.066,124.24700000000001,104.32,217.65200000000002,154.218,115.046,168.243,251.862,55.364,209.19099999999997,58.903999999999996,103.665,131.69299999999998,101.059,124.38600000000001,72.366,115.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.75,1603.0,,311.17400000000004,145.64,43.81100000000001,147.952,213.149,138.357,251.308,136.03,37.347,127.086,59.06,135.445,198.61,123.195,50.739,128.44799999999998,137.202,158.236,43.025,155.138,90.029,147.784,77.638,151.963,82.074,172.58599999999998,225.55700000000002,29.611,242.981,27.366999999999997,264.987,12.520999999999999,248.218,58.367,238.94099999999997,57.067,271.3,54.004,237.199,48.552,141.739,42.288999999999994,230.571,38.955999999999996,286.58799999999997,85.339,258.607,74.575,236.7,76.259,78.34100000000001,71.214,152.261,70.024,266.163,70.031,95.899,68.899,260.543,62.928999999999995,63.942,98.88600000000001,73.318,101.397,251.79,99.307,166.748,119.167,317.032,121.242,42.778999999999996,118.58,117.689,70.023,158.737,89.281,290.661,136.959,58.81399999999999,125.07,34.086999999999996,154.45,197.65400000000002,97.89,35.695,148.037,300.922,153.546,132.805,28.936,136.55,72.083,97.943,58.661,234.46599999999998,168.445,93.117,165.703,202.782,116.083,155.314,115.459,83.214,133.686,215.90900000000002,70.02199999999999,124.22200000000001,104.34299999999999,217.674,154.186,115.0,168.0,251.83900000000003,55.441,209.199,58.888000000000005,103.615,131.644,101.15899999999999,124.369,70.928,114.67399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401.0,1604.0,,311.189,145.688,43.818000000000005,147.989,213.132,138.363,251.266,135.994,37.38,127.06200000000001,58.966,135.454,198.604,123.199,50.81399999999999,128.423,137.002,158.178,43.045,155.141,90.02600000000001,147.725,77.607,151.972,82.045,172.59099999999998,225.35,29.428,242.954,27.369,265.20099999999996,12.613,248.144,58.283,238.91299999999998,56.97,271.36400000000003,53.995,237.144,48.576,141.783,42.42100000000001,230.54,38.981,286.73,85.124,258.597,74.572,236.642,76.077,78.37,71.203,152.226,70.021,266.16200000000003,70.092,95.915,68.87,260.492,62.891000000000005,63.943000000000005,98.846,73.337,101.37,251.795,99.363,166.752,119.065,317.038,121.228,42.687,118.649,117.698,69.971,158.695,89.285,290.661,136.945,58.84,125.06,34.085,154.31799999999998,197.687,97.912,35.733000000000004,148.02,300.888,153.65200000000002,132.798,29.015,136.601,72.148,97.948,58.722,,,93.12700000000001,165.71,203.005,116.118,155.32299999999998,115.48,83.12299999999999,133.58100000000002,215.976,70.047,124.21600000000001,104.336,217.704,154.149,,,251.842,55.225,209.25400000000002,58.915,103.65100000000001,131.673,101.109,124.367,71.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401.25,1605.0,,311.152,145.666,43.803000000000004,147.998,213.162,138.381,251.321,135.849,37.387,127.09100000000001,59.026,135.327,198.63299999999998,123.18299999999999,50.801,128.441,136.97799999999998,158.252,43.044,155.155,90.012,147.719,77.574,151.99,82.03200000000001,172.57299999999998,225.553,29.649,242.957,27.349,265.289,12.609000000000002,248.045,58.262,238.85299999999998,56.82899999999999,271.23900000000003,54.032,237.03799999999998,48.626999999999995,141.75799999999998,42.402,230.497,38.876,286.819,85.02600000000001,258.66200000000003,74.554,236.60299999999998,76.075,78.362,71.218,152.232,69.97800000000001,266.165,70.047,95.991,68.815,260.512,62.919,63.946000000000005,98.90899999999999,73.367,101.31700000000001,251.736,99.387,166.775,118.97200000000001,317.084,121.258,42.673,118.645,117.73299999999999,69.928,158.664,89.29899999999999,290.632,136.842,58.711999999999996,125.042,34.044000000000004,154.226,197.69799999999998,97.88,35.757,148.053,300.866,153.657,132.795,29.046999999999997,136.333,72.03,97.999,58.706,,,93.16,165.665,202.94099999999997,116.146,155.192,115.15,82.93700000000001,133.486,216.0,70.108,124.24,104.296,217.655,154.217,,,251.80900000000003,55.25899999999999,209.252,58.882,103.652,131.666,100.931,124.42,78.008,115.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401.5,1606.0,,311.204,145.639,43.784,147.99200000000002,213.108,138.289,251.28400000000002,135.797,37.361999999999995,127.066,59.021,135.274,198.601,123.165,50.827,128.424,137.17600000000002,158.226,43.035,155.187,90.057,147.68200000000002,77.584,151.983,82.029,172.576,225.595,29.775,242.908,27.305999999999997,265.256,12.589,248.003,58.217,238.825,56.824,271.176,54.174,237.00799999999998,48.641999999999996,141.877,42.27,230.479,38.751999999999995,286.824,85.008,258.681,74.587,236.54,75.91199999999999,78.34899999999999,71.264,152.226,70.02600000000001,266.158,70.012,96.014,68.797,260.466,62.943999999999996,63.948,98.911,73.398,101.285,251.71599999999998,99.355,166.798,118.889,317.07099999999997,121.137,42.672,118.616,117.711,69.983,158.60299999999998,89.32,290.762,136.895,58.722,125.051,33.985,154.241,197.709,97.89,35.762,148.043,300.866,153.681,132.83,29.09,136.483,72.059,98.01299999999999,58.714,,,93.133,165.69,202.989,116.131,155.13299999999998,115.035,82.89,133.437,215.99900000000002,70.047,124.215,104.397,217.671,154.168,,,251.80900000000003,55.262,209.25400000000002,58.813,103.615,131.656,100.954,124.37100000000001,78.085,115.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401.75,1607.0,,311.21299999999997,145.624,43.766000000000005,148.02700000000002,213.077,138.279,251.28599999999997,135.852,37.38,127.057,59.097,135.27,198.49200000000002,123.083,50.84,128.401,137.225,158.256,43.092,155.184,90.015,147.678,77.561,151.958,82.012,172.584,225.386,29.643,242.90599999999998,27.401,265.113,12.661,247.84900000000002,58.181999999999995,238.813,56.778,271.153,54.218,236.895,48.733000000000004,141.944,42.181999999999995,230.493,38.914,286.815,84.899,258.73900000000003,74.58800000000001,236.50400000000002,75.8,78.37,71.25399999999999,152.265,69.964,266.132,70.038,96.02,68.78,260.448,62.951,63.887,98.88,73.304,101.431,251.675,99.416,166.8,118.905,317.04900000000004,121.177,42.652,118.66,117.68700000000001,69.936,158.564,89.366,290.44,136.757,58.681999999999995,125.051,33.981,154.078,197.727,97.883,35.753,148.02100000000002,300.856,153.707,132.77,29.051,136.239,72.079,98.06700000000001,58.692,,,93.18700000000001,165.69400000000002,202.954,116.139,155.11,115.085,82.94200000000001,133.415,215.99900000000002,70.031,124.214,104.459,217.65,154.247,115.10799999999999,168.428,251.77200000000002,55.352,209.283,58.833,103.611,131.638,100.55,124.51,79.039,115.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402.0,1608.0,,311.21299999999997,145.612,43.792,148.00799999999998,213.06,138.32299999999998,251.368,135.813,37.372,127.057,59.028,135.29399999999998,198.53799999999998,123.09899999999999,50.761,128.435,137.273,158.252,43.04,155.148,90.02799999999999,147.619,77.509,151.961,81.97200000000001,172.546,225.445,29.729,242.84799999999998,27.49,265.411,12.509,247.804,58.153999999999996,238.8,56.77,271.087,54.172,236.93599999999998,48.726000000000006,141.89600000000002,42.18600000000001,230.46599999999998,38.891999999999996,286.819,84.82799999999999,258.808,74.643,236.487,75.639,78.38,71.219,152.35299999999998,69.905,266.09,70.042,96.006,68.745,260.423,62.943999999999996,63.888999999999996,98.899,73.26100000000001,101.473,251.645,99.499,166.83900000000003,118.854,317.035,121.171,42.61,118.64200000000001,117.68799999999999,69.905,158.409,89.443,290.707,136.879,58.7,125.1,33.955999999999996,154.041,197.701,97.895,35.751999999999995,148.047,300.841,153.83700000000002,132.844,28.906999999999996,136.326,72.10300000000001,98.08,58.74100000000001,,,93.18799999999999,165.727,203.02700000000002,116.133,155.078,114.98899999999999,82.84700000000001,133.33100000000002,215.96599999999998,70.059,124.287,104.445,217.764,154.183,115.0,168.0,251.783,55.433,209.271,58.835,103.586,131.622,100.728,124.417,79.096,115.23700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402.25,1609.0,,311.218,145.653,43.786,147.97,213.046,138.256,251.331,135.871,37.391999999999996,127.061,59.103,135.241,198.584,123.075,50.763999999999996,128.398,137.467,158.25799999999998,43.058,155.078,89.944,147.61,77.483,151.969,81.941,172.47299999999998,225.451,29.754,242.882,27.424,265.453,12.526,247.703,58.06399999999999,238.72099999999998,56.722,270.95,54.199,237.12,48.556999999999995,141.935,42.04600000000001,230.518,38.974000000000004,286.749,84.913,258.89,74.67,236.50099999999998,75.703,78.383,71.154,152.477,69.73100000000001,266.063,70.053,96.006,68.74,260.316,62.903,63.911,98.895,73.26,101.384,251.713,99.464,166.843,118.805,317.055,121.147,42.643,118.557,117.68799999999999,69.881,158.55100000000002,89.345,290.6,136.80100000000002,58.757,125.165,33.953,154.016,197.675,97.891,35.607,148.05,300.805,153.849,132.787,28.908,136.566,72.26899999999999,98.11200000000001,58.768,,,93.23299999999999,165.69299999999998,202.995,116.134,155.043,115.03200000000001,82.791,133.364,215.92,70.046,124.242,104.541,217.673,154.225,115.0,168.0,251.773,55.336999999999996,209.261,58.851000000000006,103.616,131.619,100.774,124.417,79.204,115.15100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402.5,1610.0,,311.215,145.625,43.798,147.94,213.041,138.164,251.215,135.996,37.411,127.102,59.14,135.33,198.50599999999997,122.995,50.769,128.32,137.436,158.30100000000002,43.041000000000004,155.04,89.84700000000001,147.613,77.54899999999999,151.946,81.947,172.437,225.517,29.886999999999997,242.794,27.511999999999997,265.497,12.498,247.824,58.028999999999996,238.68599999999998,56.637,271.01599999999996,54.321999999999996,237.158,48.577,142.0,42.17,230.535,39.073,286.83099999999996,84.744,258.865,74.664,236.446,75.679,78.357,71.128,152.481,69.73100000000001,266.058,70.015,95.999,68.733,260.349,62.9,63.983000000000004,98.87100000000001,73.267,101.171,251.7,99.426,166.834,118.848,317.058,121.196,42.625,118.49,117.681,69.775,158.611,89.32600000000001,290.765,136.924,58.74100000000001,125.219,33.885999999999996,154.07299999999998,197.675,97.88799999999999,35.643,148.041,300.78,153.881,132.829,28.959,135.895,72.041,98.152,58.818000000000005,,,93.223,165.65099999999998,203.037,116.14,155.054,115.037,82.79700000000001,133.421,215.96200000000002,70.13,124.359,104.48,217.722,154.19799999999998,115.0,168.0,,,209.29,58.905,103.559,131.619,100.477,124.54899999999999,79.0,115.20200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402.75,1611.0,,311.257,145.5,43.81399999999999,147.917,213.072,138.296,251.18400000000003,135.958,37.349000000000004,127.068,59.146,135.345,198.407,122.844,50.861000000000004,128.32,137.384,158.32299999999998,42.971000000000004,154.983,89.844,147.592,77.554,151.917,81.962,172.425,225.345,29.663,242.735,27.448,265.487,12.412,247.834,58.034,238.653,56.68899999999999,271.05400000000003,54.321000000000005,237.125,48.515,142.069,42.027,230.447,39.173,286.926,84.565,258.928,74.72399999999999,236.46599999999998,75.612,78.414,71.23899999999999,152.436,69.736,266.053,70.02199999999999,95.98200000000001,68.678,260.43,62.9,64.056,98.869,73.321,101.229,251.673,99.374,166.847,118.764,317.04400000000004,121.13799999999999,42.663999999999994,118.505,117.72,69.818,158.523,89.346,290.66200000000003,136.851,58.684,125.243,33.863,153.951,197.65599999999998,97.883,35.678000000000004,148.017,300.837,153.805,132.884,28.909000000000002,136.032,72.15100000000001,98.184,58.795,,,93.212,165.648,203.03799999999998,116.13600000000001,155.065,114.999,82.801,133.387,215.953,70.166,124.37899999999999,104.505,217.72400000000002,154.154,114.785,167.68099999999998,,,209.31099999999998,58.97,103.60799999999999,131.628,100.412,124.529,78.961,115.21600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403.0,1612.0,,311.285,145.502,43.793,147.917,213.18400000000003,138.333,251.144,135.981,37.35,127.074,59.143,135.399,198.453,122.755,50.92,128.283,137.369,158.36700000000002,42.966,154.97799999999998,89.854,147.53799999999998,77.531,151.917,81.95200000000001,172.417,225.354,29.662,242.715,27.521,265.0,12.0,247.85,57.998999999999995,238.673,56.738,271.033,54.258,237.21,48.434,142.007,42.082,230.375,39.472,287.014,84.47399999999999,258.928,74.695,236.41400000000002,75.572,78.618,71.457,152.49,69.703,266.027,70.017,95.979,68.68,260.369,62.875,64.044,98.882,73.39699999999999,101.10799999999999,251.68200000000002,99.337,166.83700000000002,118.73200000000001,317.056,121.134,42.641000000000005,118.48,117.73700000000001,69.874,158.403,89.44,290.652,136.78799999999998,58.562,125.228,33.919000000000004,153.874,197.588,97.89,35.68,148.05100000000002,300.897,153.91,132.924,28.91,136.05100000000002,72.134,98.175,58.768,,,93.221,165.65,203.07299999999998,116.163,155.05,114.84100000000001,82.822,133.404,215.963,70.182,124.45299999999999,104.49799999999999,217.75599999999997,154.07299999999998,115.17299999999999,168.558,,,209.291,58.917,103.598,131.66899999999998,100.355,124.553,79.055,115.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403.25,1613.0,,311.233,145.496,43.816,147.94899999999998,213.18599999999998,138.30100000000002,251.238,135.953,37.301,127.037,59.103,135.45600000000002,198.486,122.80799999999999,50.926,128.292,137.408,158.346,42.996,155.06,89.837,147.442,77.535,151.91299999999998,81.95100000000001,172.36900000000003,224.761,29.346,242.734,27.55,265.246,12.347999999999999,247.945,58.003,238.67700000000002,56.633,271.008,54.233999999999995,237.293,48.285,142.041,41.978,230.487,39.421,286.91900000000004,84.564,258.96299999999997,74.75399999999999,236.34900000000002,75.542,78.384,71.32600000000001,152.511,69.655,265.998,70.025,95.999,68.694,260.351,62.858999999999995,64.083,98.95299999999999,73.41,101.177,251.71099999999998,99.36,166.782,118.73100000000001,317.03,121.15899999999999,42.582,118.542,117.666,69.915,158.378,89.428,290.714,136.762,58.565,125.184,33.879,153.809,197.575,97.85600000000001,35.756,148.08100000000002,300.934,153.96200000000002,132.901,28.980999999999998,136.058,72.109,98.14200000000001,58.71,,,93.21,165.649,203.13299999999998,116.181,155.157,115.184,82.772,133.357,215.847,70.30199999999999,124.412,104.454,217.794,154.037,115.199,168.595,,,209.361,59.086000000000006,103.649,131.639,100.20299999999999,124.594,79.04,115.15799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
