TimesH,Frame,NoMissing,0,0,4,4,5,5,19,19,22,22,27,27,28,28,33,33,34,34,37,37,77,77,85,85,88,88,90,90,93,93,95,95,99,99,101,101,111,111,115,115,121,121,124,124,125,125,131,131,134,134,135,135,140,140,141,141,144,144,146,146,147,147,151,151,153,153,154,154,160,160,163,163,164,164,170,170,172,172,177,177,181,181,183,183,185,185,189,189,191,191,193,193,195,195,196,196,198,198,199,199,203,203,204,204,205,205,206,206,209,209,210,210,213,213,214,214,217,217,218,218,220,220,222,222,225,225,288,288,309,309,379,379,392,392,413,413,442,442,450,450,520,520,559,559,592,592,605,605,705,705
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
100.25,401.0,,260.42,185.988,119.689,184.105,62.369,186.821,109.626,184.622,241.743,189.81599999999997,137.856,193.253,105.685,190.676,127.241,188.483,90.846,191.915,223.827,187.176,251.75,82.345,235.553,126.848,139.791,126.787,294.032,124.435,130.116,133.79399999999998,115.016,131.267,95.417,112.75200000000001,133.329,107.945,149.839,111.117,77.62100000000001,140.762,114.05799999999999,139.974,68.165,134.976,31.885,138.56,57.111999999999995,150.53799999999998,304.904,150.234,315.101,149.49200000000002,282.694,142.74,291.45,143.097,297.27,146.547,156.161,151.67600000000002,126.34700000000001,153.095,147.362,155.952,87.785,158.465,110.404,154.379,213.21,149.501,55.278,163.424,256.492,160.377,271.532,164.77200000000002,245.042,159.175,79.973,161.923,315.04900000000004,169.03099999999998,279.418,165.408,250.65400000000002,172.505,286.248,166.451,61.849,167.27200000000002,82.904,169.166,257.781,173.218,233.673,171.97,217.50400000000002,173.673,297.268,177.537,125.414,171.15,75.444,173.343,61.475,172.31099999999998,292.672,170.699,243.483,168.93599999999998,151.266,170.62599999999998,69.628,182.352,264.658,180.755,93.455,183.511,304.11,184.232,272.45,180.77200000000002,287.233,178.828,202.58700000000002,178.31599999999997,234.013,135.52200000000002,248.85299999999998,191.707,259.514,125.54,114.195,190.90099999999998,90.546,175.495,104.48100000000001,152.47799999999998,98.545,194.46400000000003,232.104,143.412,119.73,109.428,66.184,162.108,210.167,128.965,232.48,178.895
100.5,402.0,,260.439,185.958,119.765,184.28,62.416000000000004,186.827,109.619,184.611,241.709,189.80900000000003,137.879,193.238,105.626,190.685,127.29299999999999,188.442,90.838,191.925,223.857,187.153,251.766,82.37899999999999,235.547,126.84700000000001,139.774,126.787,294.025,124.445,130.115,133.813,114.95200000000001,131.243,95.374,112.777,133.376,107.963,149.856,111.161,77.512,140.761,114.04799999999999,139.952,68.143,134.964,31.895,138.56799999999998,57.135,150.512,304.856,150.262,315.17400000000004,149.424,282.698,142.74,291.461,143.067,297.238,146.585,156.181,151.678,126.45200000000001,153.05700000000002,147.38,155.94799999999998,87.869,158.447,110.303,154.395,213.197,149.502,55.265,163.42600000000002,256.494,160.365,271.517,164.792,245.03400000000002,159.158,79.953,161.918,315.02,169.02700000000002,279.415,165.41,250.675,172.50799999999998,286.258,166.463,61.841,167.299,82.90700000000001,169.155,257.814,173.204,233.78099999999998,172.04,217.513,173.63400000000001,297.332,177.517,125.47,171.118,75.418,173.303,61.463,172.325,292.72900000000004,170.69299999999998,243.487,168.951,151.15200000000002,170.65,69.618,182.30599999999998,264.666,180.738,93.439,183.50099999999998,304.078,184.17,272.42,180.771,287.264,178.80900000000003,202.593,178.273,234.115,135.45600000000002,248.859,191.697,259.488,125.49600000000001,114.11,190.895,90.564,175.482,104.616,152.44799999999998,98.565,194.485,232.11700000000002,143.44899999999998,119.721,109.39200000000001,66.188,162.12,210.067,128.966,232.54,178.91099999999997
100.75,403.0,,260.447,186.014,119.76799999999999,184.282,62.438,186.822,109.635,184.60299999999998,241.726,189.80200000000002,137.88,193.205,105.537,190.715,127.287,188.43200000000002,90.82700000000001,191.933,223.84900000000002,187.16099999999997,251.75900000000001,82.43299999999999,235.518,126.809,139.756,126.772,294.032,124.456,130.11,133.781,114.94200000000001,131.217,95.369,112.802,133.295,107.929,149.895,111.241,77.525,140.744,114.023,139.939,68.12100000000001,134.957,31.936999999999998,138.564,57.201,150.358,304.856,150.26,315.077,149.451,282.719,142.743,291.436,143.041,297.32,146.616,156.171,151.658,126.51899999999999,153.076,147.377,155.84,87.93700000000001,158.408,110.3,154.37,213.237,149.459,55.302,163.422,256.513,160.35299999999998,271.496,164.829,245.037,159.14600000000002,79.928,161.922,315.02099999999996,169.02,279.401,165.40200000000002,250.69099999999997,172.532,286.246,166.454,61.863,167.35299999999998,82.899,169.137,257.774,173.18,233.834,172.075,217.545,173.722,297.361,177.489,125.49700000000001,171.09400000000002,75.396,173.28799999999998,61.461000000000006,172.293,292.74,170.676,243.515,168.965,151.165,170.671,69.593,182.27700000000002,264.642,180.745,93.432,183.507,304.108,184.218,272.399,180.769,287.26,178.815,202.55900000000003,178.141,234.235,135.40200000000002,248.888,191.702,259.492,125.384,114.1,190.868,90.545,175.489,104.508,152.57399999999998,98.675,194.429,232.141,143.422,119.75200000000001,109.36,66.195,162.132,210.095,128.974,232.59799999999998,178.982
101.0,404.0,,260.482,186.051,119.796,184.24900000000002,62.415,186.812,109.633,184.623,241.732,189.764,137.924,193.168,105.56299999999999,190.71200000000002,127.117,188.558,90.83200000000001,191.926,223.86,187.18,251.782,82.444,235.53799999999998,126.81,139.711,126.766,294.022,124.446,130.093,133.776,114.88799999999999,131.153,95.363,112.736,133.26,107.928,149.866,111.18799999999999,77.543,140.733,114.00399999999999,139.947,68.16199999999999,134.993,31.980999999999998,138.468,57.172,150.27100000000002,304.827,150.27700000000002,315.101,149.467,282.703,142.71,291.441,143.034,297.418,146.639,156.226,151.622,126.42200000000001,152.968,147.369,155.849,87.954,158.418,110.325,154.386,213.278,149.435,55.291000000000004,163.417,256.448,160.373,271.504,164.81,245.048,159.14700000000002,79.917,161.922,315.014,168.998,279.362,165.416,250.672,172.517,286.251,166.459,61.906000000000006,167.416,82.915,169.144,257.775,173.15,233.737,172.00599999999997,217.696,173.82299999999998,297.35,177.505,125.626,171.106,75.419,173.282,61.452,172.25799999999998,292.737,170.668,243.51,168.937,151.115,170.642,69.598,182.237,264.66900000000004,180.747,93.45299999999999,183.512,304.066,184.16099999999997,272.401,180.77700000000002,287.298,178.825,202.608,178.222,234.207,135.327,248.917,191.704,259.526,125.3,114.04899999999999,190.855,90.535,175.47799999999998,104.475,152.57299999999998,98.586,194.41099999999997,232.138,143.395,119.713,109.352,66.215,162.135,210.079,128.97899999999998,232.535,178.94799999999998
101.25,405.0,,260.525,186.137,119.796,184.282,62.352,186.80900000000003,109.598,184.66,241.739,189.74400000000003,137.917,193.15599999999998,105.53299999999999,190.697,127.071,188.50099999999998,90.814,191.912,223.832,187.19,251.778,82.46799999999999,235.565,126.80799999999999,139.713,126.73200000000001,294.03700000000003,124.469,130.075,133.756,114.92299999999999,131.183,95.329,112.694,133.243,107.88600000000001,149.907,111.26799999999999,77.582,140.658,113.965,139.944,68.187,134.976,31.987,138.542,57.167,150.286,304.808,150.246,315.094,149.403,282.70099999999996,142.711,291.461,143.006,297.469,146.571,156.254,151.667,126.43799999999999,152.97,147.344,155.826,88.008,158.394,110.292,154.326,213.233,149.40200000000002,55.303999999999995,163.418,256.475,160.352,271.498,164.78,245.03099999999998,159.145,79.915,161.928,315.019,168.99200000000002,279.369,165.393,250.59900000000002,172.525,286.251,166.465,61.935,167.44299999999998,82.914,169.15099999999998,257.78,173.12,233.65400000000002,171.983,217.68599999999998,173.832,297.29900000000004,177.519,125.654,171.115,75.46300000000001,173.27599999999998,61.486000000000004,172.25400000000002,292.752,170.657,243.46900000000002,168.898,151.13,170.495,69.612,182.25900000000001,264.649,180.752,93.47200000000001,183.50799999999998,304.052,184.141,272.41900000000004,180.77599999999998,287.327,178.83599999999998,202.609,178.33700000000002,234.299,135.379,248.918,191.696,259.491,125.287,114.07700000000001,190.854,90.465,175.505,104.455,152.571,98.684,194.424,232.113,143.37,119.706,109.31299999999999,66.219,162.15,210.019,128.97299999999998,232.53099999999998,178.945
101.5,406.0,,260.558,186.122,119.831,184.342,62.376000000000005,186.769,109.633,184.612,241.735,189.71900000000002,137.93,193.128,105.62799999999999,190.666,126.995,188.47400000000002,90.809,191.878,223.858,187.19,251.821,82.52,235.56599999999997,126.811,139.67700000000002,126.74799999999999,294.025,124.443,130.08100000000002,133.775,114.839,131.123,95.34200000000001,112.669,133.25799999999998,107.89299999999999,149.92,111.34700000000001,77.492,140.69799999999998,113.936,139.92,68.21,134.974,31.979,138.52200000000002,57.11600000000001,150.38,304.8,150.266,315.135,149.461,282.677,142.684,291.444,143.031,297.47,146.683,156.287,151.506,126.413,152.917,147.376,155.769,87.919,158.408,110.345,154.31,213.157,149.451,55.3,163.433,256.49,160.36,271.522,164.78799999999998,245.03599999999997,159.138,79.9,161.924,315.007,168.985,279.38,165.40400000000002,250.55200000000002,172.46900000000002,286.237,166.44799999999998,61.927,167.488,82.906,169.167,257.832,173.12400000000002,233.62099999999998,171.90900000000002,217.67700000000002,173.831,297.33299999999997,177.524,125.68,171.109,75.484,173.273,61.488,172.28900000000002,292.704,170.63,243.49200000000002,168.842,151.12,170.40400000000002,69.631,182.245,264.681,180.717,93.505,183.515,304.067,184.157,272.413,180.766,287.346,178.824,202.579,178.227,234.225,135.33700000000002,248.89700000000002,191.676,259.487,125.301,114.094,190.85,90.473,175.49900000000002,104.459,152.52700000000002,98.575,194.345,232.106,143.326,119.713,109.32799999999999,66.23,162.149,210.109,128.938,232.547,178.91299999999998
101.75,407.0,,260.563,186.12900000000002,119.803,184.426,62.441,186.735,109.664,184.611,241.71900000000002,189.715,137.939,193.111,105.59,190.665,126.99600000000001,188.511,90.774,191.83700000000002,223.794,187.157,251.817,82.51100000000001,235.59,126.839,139.66899999999998,126.708,294.02299999999997,124.43,130.094,133.85299999999998,114.85700000000001,131.115,95.346,112.671,133.274,107.90899999999999,149.92600000000002,111.479,77.579,140.736,113.928,139.872,68.233,134.976,32.037,138.593,57.113,150.42600000000002,304.81,150.276,315.14,149.336,282.682,142.688,291.474,143.056,297.51099999999997,146.64,156.28,151.511,126.40899999999999,152.845,147.425,155.751,87.946,158.41,110.339,154.283,213.174,149.484,55.306999999999995,163.411,256.539,160.32399999999998,271.496,164.782,245.03400000000002,159.139,79.873,161.92700000000002,315.007,168.972,279.385,165.393,250.53400000000002,172.51,286.241,166.465,61.928000000000004,167.421,82.89200000000001,169.172,257.865,173.148,233.584,171.831,217.622,173.745,297.416,177.49599999999998,125.744,171.132,75.50399999999999,173.30599999999998,61.501000000000005,172.28900000000002,292.72700000000003,170.625,243.476,168.81900000000002,151.069,170.342,69.646,182.233,264.735,180.718,93.494,183.511,304.04400000000004,184.109,272.407,180.794,287.345,178.817,202.518,178.385,234.19,135.34799999999998,248.898,191.68099999999998,259.503,125.36399999999999,114.06200000000001,190.851,90.463,175.47299999999998,104.48,152.503,98.56200000000001,194.326,232.076,143.346,119.708,109.336,66.232,162.158,209.957,128.849,232.574,178.9
102.0,408.0,,260.557,186.06599999999997,119.82600000000001,184.485,62.443999999999996,186.704,109.63,184.642,241.7,189.729,137.96200000000002,193.102,105.537,190.676,126.87100000000001,188.484,90.785,191.833,223.77200000000002,187.141,251.803,82.505,235.581,126.83200000000001,139.707,126.73,294.048,124.45700000000001,130.151,133.869,114.762,131.069,95.292,112.65899999999999,133.261,107.939,149.905,111.45100000000001,77.60600000000001,140.739,113.899,139.866,68.237,134.965,32.063,138.64,57.146,150.37,304.782,150.253,315.194,149.216,282.672,142.681,291.472,143.041,297.507,146.47799999999998,156.254,151.366,126.37,152.843,147.436,155.69,87.916,158.423,110.36399999999999,154.282,213.18,149.486,55.316,163.409,256.556,160.298,271.493,164.817,245.053,159.106,79.87100000000001,161.925,315.034,168.947,279.349,165.392,250.56,172.515,286.247,166.468,61.91,167.456,82.891,169.183,257.871,173.12599999999998,233.582,171.80700000000002,217.553,173.75799999999998,297.442,177.465,125.803,171.12599999999998,75.532,173.298,61.496,172.28400000000002,292.746,170.62900000000002,243.455,168.766,151.049,170.27900000000002,69.63,182.226,264.711,180.717,93.512,183.497,304.006,184.067,272.41200000000003,180.795,287.336,178.794,202.56400000000002,178.293,234.169,135.364,248.946,191.697,259.49,125.41799999999999,114.06700000000001,190.84099999999998,90.44,175.44099999999997,104.554,152.34799999999998,98.65799999999999,194.3,232.082,143.333,119.726,109.32799999999999,66.238,162.18200000000002,209.92700000000002,128.864,232.609,178.924
102.25,409.0,,260.541,186.02900000000002,119.79299999999999,184.426,62.485,186.735,109.669,184.623,241.713,189.709,137.96,193.09400000000002,105.54,190.653,126.545,188.507,90.79700000000001,191.86,223.765,187.12400000000002,251.798,82.50200000000001,235.52,126.829,139.718,126.75399999999999,294.025,124.45100000000001,130.149,133.84799999999998,114.609,131.026,95.301,112.64200000000001,133.279,107.936,149.851,111.405,77.685,140.765,113.861,139.84799999999998,68.258,134.967,32.105,138.58100000000002,57.157,150.41899999999998,304.783,150.282,315.212,149.209,282.66700000000003,142.738,291.533,143.048,297.49,146.49200000000002,156.247,151.406,126.444,152.812,147.387,155.667,87.94,158.417,110.29799999999999,154.27,213.15900000000002,149.517,55.339,163.411,256.60900000000004,160.264,271.503,164.794,245.065,159.086,79.86,161.928,315.01599999999996,168.965,279.362,165.396,250.62900000000002,172.489,286.295,166.513,61.893,167.428,82.906,169.157,257.904,173.118,233.606,171.794,217.582,173.74900000000002,297.52299999999997,177.51,125.795,171.105,75.502,173.285,61.49100000000001,172.328,292.777,170.62400000000002,243.46400000000003,168.718,151.009,170.24599999999998,69.633,182.208,264.732,180.704,93.49,183.49,304.019,184.06799999999998,272.41900000000004,180.801,287.334,178.763,202.537,178.33,234.111,135.393,248.94400000000002,191.676,259.532,125.361,114.025,190.851,90.454,175.418,104.458,152.471,98.706,194.27700000000002,232.067,143.305,119.69200000000001,109.32700000000001,66.165,162.171,209.86900000000003,128.767,232.58900000000003,178.855
102.5,410.0,,260.575,186.011,119.84899999999999,184.422,62.481,186.71599999999998,109.601,184.66400000000002,241.699,189.709,137.92,193.09099999999998,105.553,190.627,126.53200000000001,188.511,90.76899999999999,191.86,223.801,187.095,251.88099999999997,82.486,235.53599999999997,126.85,139.745,126.685,294.046,124.462,130.175,133.836,114.671,131.05200000000002,95.37299999999999,112.58,133.264,107.913,149.839,111.421,77.77199999999999,140.71,113.86,139.86,68.268,134.951,32.126999999999995,138.605,57.174,150.496,304.764,150.252,315.228,149.137,282.655,142.77100000000002,291.478,143.024,297.45799999999997,146.47899999999998,156.265,151.352,126.479,152.778,147.35299999999998,155.653,87.87899999999999,158.422,110.31,154.254,213.172,149.55700000000002,55.335,163.40200000000002,256.654,160.248,271.512,164.755,245.062,159.063,79.828,161.918,315.002,168.975,279.39099999999996,165.40599999999998,250.641,172.50900000000001,286.295,166.516,61.88399999999999,167.47799999999998,82.91,169.127,257.889,173.09,233.61900000000003,171.812,217.592,173.745,297.399,177.517,125.667,171.12,75.475,173.278,61.496,172.313,292.71299999999997,170.59900000000002,243.46200000000002,168.69,151.05200000000002,170.245,69.64699999999999,182.187,264.72700000000003,180.708,93.45299999999999,183.49900000000002,303.959,184.021,272.41200000000003,180.78799999999998,287.346,178.757,202.61,178.332,234.063,135.385,248.956,191.66400000000002,259.509,125.383,114.01799999999999,190.873,90.436,175.42700000000002,104.456,152.5,98.61200000000001,194.294,232.082,143.241,119.675,109.279,66.143,162.183,209.877,128.653,232.612,178.84799999999998
102.75,411.0,,260.603,185.945,119.819,184.407,62.53,186.668,109.661,184.618,241.688,189.71599999999998,137.864,193.095,105.525,190.615,126.51299999999999,188.511,90.73700000000001,191.831,223.83599999999998,187.06799999999998,251.925,82.52600000000001,235.484,126.811,139.759,126.686,294.04,124.45100000000001,130.19899999999998,133.839,114.664,131.036,95.37299999999999,112.554,133.316,107.913,149.873,111.42200000000001,77.751,140.722,113.82799999999999,139.858,68.3,134.955,32.185,138.556,57.228,150.424,304.759,150.26,315.175,149.21200000000002,282.633,142.787,291.44599999999997,142.996,297.432,146.571,156.261,151.27100000000002,126.5,152.782,147.431,155.658,87.9,158.431,110.20700000000001,154.247,213.192,149.566,55.32899999999999,163.399,256.632,160.246,271.517,164.722,245.055,159.04399999999998,79.827,161.92,314.976,168.99400000000003,279.36,165.41099999999997,250.622,172.533,286.295,166.507,61.891999999999996,167.419,82.904,169.122,257.931,173.09099999999998,233.68900000000002,171.82299999999998,217.687,173.738,297.34,177.513,125.544,171.09900000000002,75.495,173.296,61.5,172.328,292.73,170.601,243.47400000000002,168.699,151.04,170.188,69.655,182.165,264.758,180.718,93.45299999999999,183.50599999999997,303.922,184.014,272.41700000000003,180.77,287.335,178.752,202.658,178.252,234.187,135.38,248.954,191.644,259.564,125.306,114.046,190.863,90.42200000000001,175.418,104.465,152.476,98.60700000000001,194.274,232.078,143.22299999999998,119.693,109.29899999999999,66.165,162.21,209.959,128.643,232.615,178.86900000000003
103.0,412.0,,260.624,185.997,119.866,184.43400000000003,62.528,186.69299999999998,109.68,184.592,241.72799999999998,189.707,137.914,193.05200000000002,105.49799999999999,190.551,126.431,188.487,90.774,191.79,223.891,187.077,251.959,82.505,235.457,126.805,139.78799999999998,126.67,294.048,124.432,130.143,133.83100000000002,114.62899999999999,131.037,95.40899999999999,112.569,133.327,107.90100000000001,149.852,111.44,77.796,140.721,113.83,139.874,68.253,134.937,32.193000000000005,138.491,57.135,150.481,304.797,150.295,315.16,149.215,282.623,142.793,291.45599999999996,143.06799999999998,297.383,146.57399999999998,156.299,151.411,126.603,152.799,147.371,155.635,87.921,158.422,110.22399999999999,154.247,213.165,149.594,55.318000000000005,163.40200000000002,256.597,160.264,271.512,164.703,245.062,159.02100000000002,79.829,161.928,314.966,168.995,279.388,165.40400000000002,250.655,172.521,286.28,166.495,61.919,167.47099999999998,82.90100000000001,169.093,257.931,173.062,233.68900000000002,171.842,217.595,173.736,297.309,177.502,125.553,171.08900000000003,75.514,173.312,61.506,172.317,292.705,170.58700000000002,243.482,168.61599999999999,151.071,170.179,69.65,182.155,264.76599999999996,180.734,93.46700000000001,183.505,303.959,184.02700000000002,272.401,180.729,287.345,178.74200000000002,202.757,178.21900000000002,234.19799999999998,135.375,248.951,191.63,259.603,125.266,114.041,190.84400000000002,90.389,175.42,104.45,152.49200000000002,98.67299999999999,194.26,232.09,143.217,119.689,109.33200000000001,66.135,162.19,209.963,128.672,232.623,178.873
