TimesH,Frame,NoMissing,26,26,53,53,75,75,95,95,102,102,108,108,135,135,137,137,141,141,142,142,176,176,183,183,184,184,186,186,194,194,201,201,209,209,216,216,229,229,237,237,252,252,265,265,266,266,283,283,291,291,294,294,301,301,304,304,315,315,351,351,356,356,377,377,382,382,385,385,394,394,397,397,403,403,406,406,413,413,414,414,420,420,430,430,439,439,481,481,485,485,488,488,745,745,823,823,1003,1003,1109,1109,1110,1110
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
311.75,1247.0,,116.205,10.413,230.105,26.747,112.74700000000001,38.828,107.714,50.04600000000001,215.308,52.586999999999996,100.08200000000001,58.521,281.905,66.33800000000001,295.843,65.212,255.02599999999998,65.615,264.986,71.142,268.245,81.304,89.115,86.759,109.789,86.03399999999999,225.81900000000002,74.535,114.71600000000001,93.50200000000001,293.0,90.01899999999999,308.33099999999996,92.896,79.333,104.295,269.004,103.815,253.912,99.125,81.743,112.65,63.463,113.561,131.67600000000002,108.51799999999999,324.592,129.675,229.15599999999998,119.807,87.973,124.96,291.94599999999997,118.572,35.055,132.058,246.83700000000002,125.792,274.894,136.329,72.46,142.391,314.737,146.312,111.825,145.713,306.118,144.69,57.923,146.63299999999998,285.357,145.606,312.45599999999996,153.04399999999998,139.815,147.395,226.774,160.865,264.742,150.52700000000002,77.248,155.188,30.17,162.839,148.085,148.989,29.576,173.767,281.025,173.547,100.65799999999999,172.044,239.868,68.997,286.306,77.54,127.103,151.441,238.294,114.979,288.80400000000003,137.852
312.0,1248.0,,115.00399999999999,11.530999999999999,229.96200000000002,26.436,113.05799999999999,38.983000000000004,107.689,50.001999999999995,215.32,52.685,100.03399999999999,58.472,281.789,66.385,295.789,65.211,254.895,65.515,265.01,71.13,268.189,81.245,89.118,86.676,109.98299999999999,86.081,225.752,74.507,114.70299999999999,93.495,292.92900000000003,90.081,308.405,92.994,79.337,104.319,269.336,103.65299999999999,253.82299999999998,98.925,81.703,112.648,63.426,113.455,131.648,108.501,324.579,129.326,229.237,119.679,88.12,124.84,292.154,118.41799999999999,34.951,132.083,246.787,125.742,274.89599999999996,136.293,72.417,142.333,314.797,146.284,111.84299999999999,145.371,306.07099999999997,144.726,58.001000000000005,146.72299999999998,285.535,145.673,312.541,152.972,139.696,147.343,226.72,160.846,264.758,150.47299999999998,77.138,154.969,30.386,162.821,148.019,149.013,29.6,173.513,281.056,173.56,100.559,172.063,239.96400000000003,68.983,286.255,77.539,127.259,151.46200000000002,238.356,115.17200000000001,288.843,137.877
312.25,1249.0,,116.189,10.195,230.13099999999997,26.491999999999997,113.279,39.17,107.664,50.056999999999995,215.299,52.651,100.041,58.425,282.08799999999997,66.554,295.872,65.255,,,264.974,71.042,268.14099999999996,81.274,89.206,86.74700000000001,109.992,86.03299999999999,225.609,74.389,114.69200000000001,93.444,292.955,89.961,308.39,92.929,79.28399999999999,104.39399999999999,269.618,103.595,254.03,99.088,81.64399999999999,112.755,63.442,113.554,131.685,108.485,324.487,129.015,229.392,119.76799999999999,88.051,124.854,292.66200000000003,118.181,34.914,132.04,246.718,125.719,274.817,136.303,72.457,142.401,314.916,146.236,111.905,145.359,306.007,144.778,57.927,146.79399999999998,285.012,145.42600000000002,312.48900000000003,152.91899999999998,139.844,147.231,226.69,160.966,264.678,150.496,77.204,154.836,30.125999999999998,163.003,148.062,149.135,29.615,173.605,281.03,173.581,100.499,172.05200000000002,240.028,68.985,286.152,77.696,127.337,151.495,238.679,115.555,288.839,137.847
312.5,1250.0,,116.24799999999999,10.02,230.06400000000002,26.397,112.249,38.621,107.704,50.158,215.313,52.576,100.133,58.452,281.962,66.405,295.908,65.252,,,265.006,71.023,268.158,81.279,89.291,86.73,109.946,86.064,225.57,74.459,114.681,93.402,293.14799999999997,90.059,308.388,92.757,79.23,104.516,269.687,103.616,253.83700000000002,98.99600000000001,81.68,112.715,63.376999999999995,113.464,131.792,108.50200000000001,324.384,128.865,229.399,119.75,87.977,124.87899999999999,292.73900000000003,118.18,34.933,131.982,246.81099999999998,125.603,274.902,136.27100000000002,72.417,142.394,314.876,146.173,111.89299999999999,145.404,305.987,144.869,57.988,146.827,284.043,144.894,312.366,152.98,139.829,147.173,226.722,161.069,264.694,150.53,77.426,154.909,29.944000000000003,163.14600000000002,148.083,149.132,29.628,173.635,280.997,173.549,100.507,172.093,240.023,68.935,286.133,77.71600000000001,127.501,151.501,238.667,115.62200000000001,288.812,137.843
312.75,1251.0,,116.412,9.575,230.127,26.53,113.35700000000001,39.379,107.635,50.172,215.27900000000002,52.357,100.10799999999999,58.472,281.991,66.29899999999999,295.952,65.249,,,264.995,71.01100000000001,268.224,81.372,89.40299999999999,86.713,109.963,85.99799999999999,225.675,74.416,114.676,93.475,293.153,90.02,308.402,92.781,79.158,104.447,269.336,103.69200000000001,253.709,98.79299999999999,81.692,112.806,63.36,113.47399999999999,131.74200000000002,108.501,324.189,128.878,229.3,119.85799999999999,87.669,124.991,292.593,118.17200000000001,34.814,131.999,246.85299999999998,125.566,274.91900000000004,136.314,72.433,142.355,314.888,146.241,111.882,145.321,305.905,144.95,57.967,146.811,285.627,145.679,312.28,153.175,139.991,147.3,226.782,161.097,264.68,150.453,77.524,154.628,29.721999999999998,163.202,148.116,149.07399999999998,29.619,173.73,280.985,173.537,100.493,172.1,240.03900000000002,68.876,286.07599999999996,77.669,127.443,151.36,238.6,115.446,288.83299999999997,137.753
313.0,1252.0,,116.537,9.648,230.115,26.316,112.18700000000001,38.645,107.736,50.222,215.169,52.321000000000005,100.163,58.5,282.219,66.35,295.948,65.274,,,265.01599999999996,71.021,268.25,81.332,89.37700000000001,86.695,109.945,85.947,225.46,74.193,114.682,93.383,293.187,89.928,308.473,92.679,79.196,104.49,269.41200000000003,103.73299999999999,253.833,98.79799999999999,81.84899999999999,112.83,63.281000000000006,113.406,131.69799999999998,108.45200000000001,324.224,128.946,229.227,119.77600000000001,87.766,124.969,292.82099999999997,118.22,34.673,132.092,246.882,125.49700000000001,274.943,136.338,72.619,142.455,314.83,146.281,111.866,145.488,305.88,145.136,57.872,146.795,285.643,145.668,312.296,153.209,139.959,147.273,226.688,160.99200000000002,264.751,150.517,77.51,154.19299999999998,29.958000000000002,163.028,148.139,149.149,29.564,173.732,280.998,173.543,100.603,172.079,239.989,68.834,286.22900000000004,77.63,127.50299999999999,151.322,238.745,115.664,288.861,137.7
313.25,1253.0,,116.11,9.641,230.26,26.375999999999998,112.366,38.882,107.712,50.231,215.10299999999998,52.463,100.117,58.538999999999994,282.322,66.385,295.901,65.248,,,265.008,71.025,268.17400000000004,81.374,89.38600000000001,86.721,109.91,85.955,225.428,74.21,114.678,93.447,293.243,90.021,308.406,92.715,79.173,104.512,269.485,103.694,253.873,98.85,81.903,112.818,63.161,113.315,131.79399999999998,108.39399999999999,324.172,128.91299999999998,229.37599999999998,119.785,87.905,124.975,292.938,118.12100000000001,34.632,132.095,246.92700000000002,125.476,274.969,136.359,72.587,142.49,314.865,146.342,111.82,145.42600000000002,305.967,145.007,57.846000000000004,146.636,285.046,145.38299999999998,312.322,153.249,140.14,147.328,226.799,161.083,264.82599999999996,150.265,77.421,153.393,30.186,162.93,148.236,148.965,29.603,173.66400000000002,280.988,173.55200000000002,100.609,171.97099999999998,239.93599999999998,68.817,286.198,77.69,127.39,150.946,238.86599999999999,115.882,288.85900000000004,137.616
313.5,1254.0,,116.54,9.57,230.282,26.444000000000003,112.43700000000001,38.88,107.79299999999999,50.153,215.074,52.583999999999996,100.12700000000001,58.397,282.553,66.46300000000001,296.004,65.266,254.23,63.527,265.015,70.931,268.132,81.348,89.419,86.71600000000001,109.973,85.861,225.405,74.158,114.70100000000001,93.501,293.369,90.13799999999999,308.505,92.84,79.123,104.43799999999999,269.358,103.56200000000001,253.81799999999998,98.874,81.763,112.86399999999999,63.135,113.23,131.744,108.35,324.056,128.91899999999998,229.38400000000001,119.587,87.73700000000001,124.99700000000001,292.943,118.072,34.56,132.10399999999998,246.93599999999998,125.448,274.962,136.35399999999998,72.704,142.466,314.933,146.34,111.85799999999999,145.42600000000002,306.028,144.753,57.715,146.624,285.361,145.461,312.32,153.38299999999998,140.204,147.17600000000002,226.826,160.91299999999998,264.868,150.076,77.632,153.5,30.271,163.015,148.259,148.861,29.541999999999998,173.859,280.974,173.545,100.62799999999999,171.91,239.976,68.745,286.17400000000004,77.696,127.363,151.138,238.764,115.721,288.77099999999996,137.571
313.75,1255.0,,116.57799999999999,9.481,230.332,26.374000000000002,114.589,39.704,107.72,50.114,215.08,52.6,100.221,58.376999999999995,282.61,66.419,296.041,65.332,254.43599999999998,64.34899999999999,265.043,70.957,268.137,81.494,89.459,86.631,109.98700000000001,85.85799999999999,225.382,74.082,114.70299999999999,93.425,293.347,90.03299999999999,308.473,92.728,79.123,104.141,269.342,103.507,253.795,98.905,81.825,112.818,63.14,113.295,131.799,108.291,324.085,128.947,229.505,119.491,87.803,124.93299999999999,292.926,118.09,34.559,132.047,246.91099999999997,125.45100000000001,274.95799999999997,136.263,72.638,142.506,314.92,146.289,111.81700000000001,145.476,306.014,144.71,57.653,146.664,285.629,145.553,312.41,153.309,140.181,147.10399999999998,226.80700000000002,160.934,264.824,150.52100000000002,77.298,153.374,30.253,163.013,148.309,148.72899999999998,29.575,173.81400000000002,280.972,173.56099999999998,100.709,171.83599999999998,239.977,68.771,286.107,77.777,127.31200000000001,150.91299999999998,238.815,115.792,288.77099999999996,137.454
314.0,1256.0,,116.07,9.934,230.358,26.35,113.322,39.099000000000004,107.669,50.165,215.06099999999998,52.619,100.178,58.32,282.753,66.434,295.97700000000003,65.37100000000001,254.21099999999998,64.181,265.089,71.02199999999999,268.163,81.47399999999999,89.39399999999999,86.617,110.04,85.865,225.59400000000002,74.294,114.706,93.26799999999999,293.436,90.056,308.561,92.771,79.208,104.22399999999999,269.464,103.50299999999999,253.722,98.835,81.777,112.76,63.17,113.25299999999999,131.829,108.305,324.145,128.855,229.40200000000002,119.527,87.79799999999999,124.97200000000001,292.595,118.031,34.727,131.989,246.923,125.473,274.944,136.263,72.69800000000001,142.596,314.944,146.264,111.84299999999999,145.424,305.988,144.833,57.409,146.662,285.671,145.58700000000002,312.39599999999996,153.286,140.235,147.095,226.84599999999998,160.94299999999998,264.942,150.20600000000002,77.119,153.372,30.061,163.122,148.157,148.91899999999998,29.403000000000002,174.201,280.99,173.53799999999998,100.34700000000001,171.736,240.042,68.572,286.135,77.704,127.235,150.717,238.69400000000002,115.706,288.746,137.379
314.25,1257.0,,116.2,9.588,230.28900000000002,26.373,112.88,38.909,107.696,50.287,215.03400000000002,52.645,100.249,58.239,282.876,66.337,295.982,65.373,254.225,64.054,265.087,70.936,268.189,81.441,89.323,86.594,109.988,85.81,225.442,74.086,114.693,93.23700000000001,293.47700000000003,89.98,308.514,92.84,79.123,104.14299999999999,269.442,103.421,253.648,98.87,81.835,112.81,63.1,113.277,131.773,108.302,324.14599999999996,128.93,229.458,119.53399999999999,87.789,124.926,292.863,117.965,35.008,131.865,246.903,125.458,274.931,136.315,72.564,142.555,314.925,146.24,111.80799999999999,145.472,305.867,145.045,57.523,146.69299999999998,285.492,145.485,312.531,153.003,140.245,147.101,226.935,161.188,265.065,150.10299999999998,77.14399999999999,153.584,30.179000000000002,163.092,148.136,148.91,29.374000000000002,174.313,280.967,173.53599999999997,100.51,171.713,240.00599999999997,68.57300000000001,286.132,77.846,127.165,150.714,238.857,115.999,288.868,137.358
314.5,1258.0,,114.875,10.887,230.229,26.276,112.743,38.97,107.69,50.193000000000005,215.03900000000002,52.56100000000001,100.245,58.227,282.92,66.486,295.884,65.437,254.39,64.348,265.094,70.89699999999999,268.14799999999997,81.334,89.26100000000001,86.59700000000001,110.094,85.69,225.43400000000003,74.045,114.67,93.13799999999999,293.503,89.954,308.552,92.75200000000001,79.243,103.971,269.657,103.404,253.644,98.95700000000001,81.867,112.74799999999999,63.233999999999995,113.29299999999999,131.793,108.29,324.009,128.704,229.46400000000003,119.615,87.697,124.816,292.85900000000004,117.999,34.888000000000005,131.934,246.905,125.46700000000001,274.945,136.30200000000002,72.635,142.546,314.95599999999996,146.327,111.83,145.505,305.779,145.335,57.795,146.714,285.509,145.47799999999998,312.441,152.96,140.222,147.114,226.9,161.281,265.224,149.783,77.314,153.439,30.074,163.143,148.138,148.797,29.393,174.51,280.971,173.56799999999998,100.81700000000001,171.55700000000002,240.045,68.59899999999999,286.193,77.957,127.072,150.601,238.858,115.98,288.80400000000003,137.26
314.75,1259.0,,114.656,11.515999999999998,230.248,26.225,112.98200000000001,39.021,107.71600000000001,50.196000000000005,215.028,52.555,100.36200000000001,58.144,283.057,66.547,295.89099999999996,65.317,254.407,64.325,265.159,70.848,268.144,81.369,89.258,86.618,109.995,85.561,225.47,74.054,114.738,93.14200000000001,293.51099999999997,89.963,308.615,92.806,79.158,104.014,269.668,103.431,253.667,98.89299999999999,81.816,112.79899999999999,63.152,113.215,131.711,108.32600000000001,323.915,128.678,229.532,119.65100000000001,87.60799999999999,124.84200000000001,292.845,117.926,34.924,131.889,246.95,125.435,274.889,136.262,72.508,142.523,314.975,146.365,111.91,145.59,305.684,145.564,57.633,146.56799999999998,285.619,145.474,312.42900000000003,152.827,140.256,147.19299999999998,226.859,161.267,265.22700000000003,149.295,77.351,153.713,30.295,163.055,148.08100000000002,148.709,29.156,174.87,280.976,173.57299999999998,100.955,171.58700000000002,240.015,68.544,286.313,77.82,127.085,150.528,238.745,115.89,288.723,137.076
315.0,1260.0,,115.84100000000001,9.247,230.209,26.16,112.949,39.203,107.744,50.326,215.05900000000003,52.56100000000001,100.34100000000001,58.06,283.086,66.688,295.843,65.29899999999999,254.49200000000002,64.32600000000001,265.128,70.781,268.237,81.458,89.404,86.68799999999999,110.163,85.63600000000001,225.484,74.054,114.7,93.12100000000001,293.60400000000004,90.052,308.598,92.89,79.104,104.066,269.832,103.444,253.458,98.765,81.914,112.819,63.095,113.20200000000001,131.72899999999998,108.258,323.85200000000003,128.621,229.47799999999998,119.493,87.625,124.84899999999999,292.916,117.944,35.146,131.765,246.926,125.44200000000001,274.918,136.316,72.39399999999999,142.493,314.873,146.3,111.93,145.72,305.716,145.451,57.681000000000004,146.523,285.621,145.429,312.645,152.66899999999998,140.327,147.218,226.87099999999998,161.077,265.259,149.112,77.664,153.093,30.083000000000002,163.1,148.114,148.702,29.342,174.765,281.033,173.56900000000002,100.82799999999999,171.648,240.041,68.543,286.278,77.821,127.296,150.592,238.725,115.869,288.757,137.018
315.25,1261.0,,115.596,9.959,230.264,26.171999999999997,113.287,39.42,107.705,50.417,215.09599999999998,52.545,100.37700000000001,57.894,282.98,66.597,295.908,65.24600000000001,254.558,64.587,265.131,70.771,268.237,81.455,89.39,86.74,110.26899999999999,85.62,225.475,74.039,114.70100000000001,93.264,293.624,90.056,308.518,92.945,79.184,103.984,270.095,103.412,253.31400000000002,98.73100000000001,81.821,112.82799999999999,63.228,113.315,131.759,108.21,323.89799999999997,128.526,229.423,119.575,87.537,124.85600000000001,293.16900000000004,117.995,35.1,131.767,246.928,125.383,274.922,136.236,72.354,142.438,314.889,146.305,111.86,145.691,305.402,146.172,57.821999999999996,146.533,285.57,145.38,312.613,152.78,140.359,147.264,226.90599999999998,160.991,265.303,148.864,77.45100000000001,152.787,30.173000000000002,163.09,148.164,148.69799999999998,29.476999999999997,174.58700000000002,281.073,173.545,100.803,171.66400000000002,240.03400000000002,68.426,286.23400000000004,77.819,127.29,150.52100000000002,238.748,115.881,288.736,136.945
315.5,1262.0,,115.829,9.492,230.183,26.033,113.24,39.335,107.679,50.458999999999996,215.12599999999998,52.536,100.25299999999999,57.953,282.992,66.598,295.796,65.21600000000001,254.334,64.468,265.107,70.806,268.243,81.44,89.431,86.725,110.28,85.527,225.412,73.88,114.69,93.302,293.694,90.152,308.536,92.876,79.066,103.834,270.14799999999997,103.44200000000001,253.38400000000001,98.806,81.831,112.809,63.132,113.27799999999999,131.724,108.184,323.954,128.509,229.44299999999998,119.62700000000001,87.571,124.811,293.041,118.00299999999999,35.012,131.843,246.929,125.367,274.904,136.205,72.38,142.45600000000002,314.848,146.306,111.82600000000001,145.627,305.599,145.517,57.716,146.464,285.62,145.4,312.60200000000003,152.721,140.405,147.18200000000002,226.93599999999998,161.007,265.291,148.668,77.47800000000001,152.586,30.250999999999998,162.961,148.166,148.733,29.301,174.757,281.026,173.57,100.81200000000001,171.692,239.988,68.367,286.272,77.827,127.185,150.429,238.67700000000002,115.758,288.783,136.874
315.75,1263.0,,116.056,9.267000000000001,230.25099999999998,26.073,112.986,39.219,107.71600000000001,50.451,215.157,52.567,100.291,57.923,282.943,66.631,295.749,65.215,254.515,64.857,265.156,70.887,268.274,81.47399999999999,89.445,86.664,110.311,85.546,225.343,73.877,114.70200000000001,93.20100000000001,293.592,90.194,308.606,92.796,79.104,103.869,270.807,103.344,253.51,98.803,81.789,112.839,63.081,113.243,131.73,108.167,324.036,128.533,229.357,119.694,87.618,124.791,292.928,118.04299999999999,34.902,131.898,247.00900000000001,125.27799999999999,274.888,136.211,72.363,142.438,314.83099999999996,146.15,111.79,145.52,305.767,144.761,57.573,146.53,285.784,145.44799999999998,312.628,152.87,140.39,147.114,226.875,161.08,265.335,148.684,77.461,152.763,30.101999999999997,162.94299999999998,148.265,148.689,28.956,174.892,281.018,173.55599999999998,100.59700000000001,171.782,240.05200000000002,68.42,286.272,77.806,127.064,150.231,238.704,115.70200000000001,288.816,136.735
316.0,1264.0,,116.208,9.863999999999999,230.138,26.078000000000003,113.07600000000001,39.289,107.794,50.409,215.17,52.626000000000005,100.292,57.949,282.845,66.693,295.76099999999997,65.194,254.398,64.976,265.156,70.82300000000001,268.117,81.461,89.509,86.66,110.20700000000001,85.479,225.415,73.882,114.693,93.209,293.45599999999996,90.21700000000001,308.556,92.726,79.218,103.8,270.628,103.44200000000001,253.685,98.833,81.857,112.775,63.148999999999994,113.244,131.79,108.13,324.02099999999996,128.486,229.226,119.478,87.56700000000001,124.766,292.858,118.039,35.02,131.847,246.993,125.289,274.87,136.187,72.28399999999999,142.259,314.88599999999997,146.293,111.771,145.464,305.747,144.734,57.56100000000001,146.386,286.08099999999996,145.625,312.579,152.701,140.543,147.19299999999998,226.77900000000002,160.88299999999998,265.368,148.474,77.525,152.467,29.998,162.91299999999998,148.377,148.62,28.875,174.858,281.036,173.547,100.516,171.81799999999998,240.12099999999998,68.329,286.314,77.825,127.271,150.46200000000002,238.717,115.809,288.816,136.749
